25000 24999
5378 11340 28
5379 1684 100
5379 3542 55
5380 2634 99
5380 5394 44
5386 21714 42
5387 17801 14
5388 16934 69
5390 10905 40
5391 1696 57
5392 7716 37
5395 6736 59
5395 22594 49
5396 6705 44
5398 296 56
5399 1180 46
5400 18700 93
5405 13957 59
5407 5733 70
5407 10106 10
5409 13327 10
5409 23370 99
5410 6904 33
5410 9635 21
5410 14842 67
5411 12724 80
5412 15973 93
5413 24448 94
5415 21509 21
5415 10168 13
5416 22034 18
5419 8866 10
5420 15020 84
5422 11745 54
5422 15279 95
5428 908 58
5428 21282 57
5428 4413 38
5432 3701 8
5433 17891 11
5433 20183 83
5435 21155 7
5436 17312 43
5439 10660 64
5442 22357 58
5443 18908 17
5444 19782 30
5446 5412 48
5446 3282 99
5448 636 31
5448 3462 99
5449 14285 1
5449 10981 91
5450 4156 81
5450 13188 66
5450 21871 30
5451 11972 59
5451 7039 3
5451 16958 4
5452 3934 10
5453 5229 48
5453 4026 59
5454 3997 25
5455 8022 67
5455 17686 47
5456 5534 56
5456 21761 45
5457 10356 25
5458 10172 28
5459 13941 16
5459 2344 13
5459 914 15
5460 23222 81
5464 11966 86
5465 80 48
5468 18365 63
5470 10051 78
5472 19410 6
5473 17993 56
5475 13513 59
5477 1167 2
5477 9961 5
5478 2133 36
5478 10800 59
5479 15649 10
5483 7024 23
5489 4947 17
5490 19501 51
5492 15044 18
5492 5709 82
5493 1690 19
5494 4036 70
5496 5731 78
5497 1442 70
5498 7012 32
5500 16767 32
5500 19105 90
5503 22813 97
5503 42 61
5504 13892 49
5504 22167 29
5505 301 72
5505 8251 17
5509 10819 40
5513 16625 94
5513 20719 99
5514 10219 2
5514 12986 73
5514 23542 30
5515 13876 27
5519 8006 98
5520 16693 87
5520 11611 46
5522 12471 67
5522 16907 53
5522 9540 97
5523 23903 4
5524 600 75
5524 11893 27
5525 21852 93
5525 6746 10
5526 9472 22
5528 17279 53
5529 18911 84
5531 4043 89
5531 11273 39
5533 15327 61
5536 6447 12
5537 6079 90
5538 14371 45
5538 13613 58
5539 15227 44
5539 13624 75
5539 16886 87
5542 8039 1
5542 20392 65
5542 23280 84
5543 6496 59
5543 2603 29
5544 19691 21
5546 19025 4
5546 3209 21
5548 8094 5
5548 773 42
5549 325 12
5549 12392 34
5549 13886 31
5550 14251 51
5551 8895 44
5553 4889 25
5555 15678 51
5556 7241 24
5557 13199 36
5558 10605 22
5559 5591 63
5562 237 28
5562 23876 86
5563 22827 99
5563 24980 99
5564 1257 89
5566 11902 55
5567 5106 9
5569 14425 21
5571 12527 27
5573 14548 97
5575 21092 43
5576 5487 67
5576 13518 68
5577 22818 60
5577 23915 23
5578 3978 21
5578 1586 88
5580 22559 80
5580 2610 55
5581 18567 47
5581 22996 71
5581 13912 83
5583 12764 97
5584 10616 32
5584 9455 23
5585 15045 71
5586 15622 88
5588 9896 10
5588 17177 95
5589 18381 72
5589 8252 33
5593 14191 25
5593 19965 78
5593 20075 53
5593 21969 50
5593 12820 60
5594 6643 79
5601 4811 68
5602 13979 74
5603 6130 12
5603 9712 51
5605 7346 37
5608 11886 65
5608 9673 25
5610 14696 34
5610 10799 71
5611 22649 11
5614 11851 6
5615 23870 60
5618 18928 79
5619 17799 30
5619 24462 38
5620 20698 8
5621 9738 81
5621 17401 61
5622 12241 96
5622 911 67
5623 21541 55
5625 3662 21
5625 7805 58
5626 2748 27
5626 10192 15
5628 5211 14
5629 3614 92
5631 13446 30
5631 8397 47
5632 4545 40
5632 21954 29
5633 5757 29
5634 6877 63
5635 6248 97
5636 14223 94
5636 20849 50
5637 10633 33
5639 20249 45
5639 24544 10
5640 9925 3
5642 12544 82
5643 7200 96
5644 5075 76
5644 13157 60
5645 6984 9
5646 23018 88
5648 2973 30
5649 5005 85
5650 24385 31
5652 24574 20
5653 734 98
5654 19820 47
5654 23775 12
5655 5017 49
5658 6829 92
5659 24800 99
5661 20573 87
5662 4408 8
5663 8765 2
5665 21179 52
5666 18808 3
5668 19559 10
5670 21316 61
5671 9817 6
5672 8763 28
5673 9776 24
5673 1063 28
5675 11784 25
5675 17860 45
5675 20329 7
5676 1500 38
5677 7459 24
5678 8558 27
5678 12976 1
5679 15393 32
5680 18130 80
5681 14479 21
5681 10712 90
5682 16929 4
5682 9695 93
5682 23311 65
5682 10860 18
5684 12343 27
5685 15531 24
5687 6845 45
5688 22576 25
5690 12829 57
5690 11786 33
5690 18097 44
5691 5765 2
5692 3467 51
5692 5593 78
5693 3490 37
5693 23439 93
5693 22009 54
5694 11482 11
5695 6396 11
5696 15066 91
5698 7073 74
5698 18561 14
5699 12039 64
5699 16612 37
5700 8655 74
5700 4532 87
5701 531 44
5701 4934 29
5704 11245 35
5705 24686 72
5706 24131 42
5708 11733 83
5709 20296 49
5709 20319 71
5710 3948 39
5710 3493 53
5711 13328 79
5712 9806 48
5712 16296 78
5713 9537 44
5713 22828 20
5715 12296 94
5717 23918 60
5719 834 7
5719 18901 82
5720 14418 14
5721 5493 81
5721 22928 31
5722 7866 45
5723 3018 19
5724 7315 62
5724 22567 81
5725 8332 12
5725 23423 47
5727 21391 93
5728 5624 28
5729 1139 44
5729 13111 2
5729 4018 28
5729 17858 9
5732 2044 69
5732 9708 55
5734 9492 16
5734 5626 19
5737 2981 95
5737 9685 76
5737 10136 23
5740 22674 34
5740 22727 30
5740 9647 64
5741 22624 69
5741 353 2
5742 11271 89
5742 5298 72
5744 16832 89
5745 21764 80
5746 14680 38
5747 4095 7
5748 14515 43
5749 16745 74
5749 18851 3
5749 19286 90
5750 12321 70
5751 21580 19
5752 2338 26
5752 11608 51
5753 9795 98
5753 15853 85
5753 21345 27
5754 5616 2
5754 13870 2
5754 22396 4
5758 12646 93
5758 7229 75
5758 9599 29
5760 22618 90
5761 11889 35
5762 19155 86
5762 14882 67
5763 4035 20
5767 20351 78
5768 419 51
5771 6944 45
5771 21023 38
5771 24482 51
5773 22953 84
5775 18855 12
5776 4187 75
5776 16950 64
5777 9204 86
5777 20065 20
5778 4718 83
5778 8139 70
5778 4517 56
5778 23732 31
5778 16503 77
5779 11144 54
5781 10664 28
5781 6825 66
5782 23517 84
5782 15275 55
5784 10823 86
5785 3474 56
5785 21259 96
5786 3303 87
5788 12847 76
5789 22763 4
5790 22970 31
5791 12586 8
5792 7796 66
5793 21607 77
5793 18778 98
5794 10710 28
5794 8232 34
5795 14450 48
5796 17288 97
5797 5946 32
5798 14420 38
5800 9657 75
5800 20353 12
5801 7215 65
5801 18198 97
5801 781 75
5802 13576 10
5803 9549 14
5804 12420 7
5806 21352 76
5809 8286 40
5811 6237 40
5811 9425 95
5811 8108 21
5812 13399 64
5813 7420 54
5813 20536 7
5814 13791 37
5814 13132 14
5815 7323 14
5816 18153 83
5816 5858 37
5818 3117 66
5818 21794 58
5819 7729 44
5820 6920 65
5821 933 82
5821 24655 88
5821 14642 13
5822 4477 26
5824 9469 22
5826 1594 11
5826 7660 22
5827 607 36
5827 5564 70
5827 19585 74
5827 9653 5
5828 5884 13
5829 4210 15
5830 13781 42
5830 21460 57
5832 7853 53
5833 6977 72
5833 2845 70
5833 19565 4
5833 7920 79
5834 18268 65
5837 3967 81
5837 24170 30
5839 4559 14
5840 5195 58
5841 6954 91
5843 2115 65
5844 10171 31
5844 16590 85
5845 13817 94
5845 23884 98
5846 10225 84
5846 7449 58
5847 15110 6
5850 843 30
5851 879 10
5852 16838 24
5855 5026 93
5856 9968 90
5856 12132 99
5857 3072 70
5857 12429 21
5857 22709 49
5858 15375 92
5859 16884 47
5860 7850 98
5861 15728 13
5862 12608 48
5862 13281 4
5863 1319 13
5865 7393 83
5867 10258 19
5867 21768 76
5867 9897 16
5872 20006 89
5873 19123 46
5873 15752 32
5873 3638 68
5874 12990 25
5877 15417 67
5877 20485 80
5877 14931 87
5879 255 17
5879 15136 21
5880 6025 44
5880 10103 63
5880 6801 49
5881 22298 57
5883 7711 61
5883 565 2
5884 4239 99
5884 8437 85
5885 3818 90
5885 16521 31
5886 8898 31
5886 14554 43
5887 13980 2
5887 14674 29
5887 17798 86
5889 21993 86
5889 16915 97
5890 13586 49
5890 17545 42
5892 16334 89
5893 10901 90
5894 2237 74
5894 18830 95
5895 18710 47
5896 23319 73
5898 20373 43
5899 20308 23
5901 20526 23
5902 11515 72
5903 4753 95
5903 5876 17
5903 2543 89
5906 24890 57
5907 20186 66
5908 5367 40
5908 7936 87
5910 5194 72
5910 9826 95
5912 15521 67
5913 4060 98
5913 2671 100
5915 5338 60
5916 11971 61
5917 10277 67
5918 8539 85
5919 12573 44
5920 13047 53
5920 867 9
5921 4736 98
5921 22052 49
5922 4984 85
5924 3837 48
5925 14899 84
5927 6585 71
5927 15684 60
5928 6382 59
5929 10001 39
5929 14652 73
5930 21600 38
5931 8148 58
5931 11027 14
5931 19743 49
5931 6405 78
5932 18980 33
5935 1703 97
5935 10717 86
5936 9275 40
5937 7679 55
5938 12480 37
5940 14270 85
5941 22494 62
5942 101 59
5942 23815 51
5945 5300 27
5945 21506 57
5946 21432 65
5947 6096 62
5948 18461 91
5951 1603 57
5951 18422 7
5953 10801 67
5953 23676 97
5953 16451 31
5955 3898 57
5955 21998 74
5955 5668 94
5956 22217 67
5957 5583 56
5962 4348 59
5962 6089 32
5964 13221 61
5964 15682 87
5965 8957 13
5966 23786 67
5967 17178 1
5967 24654 11
5968 8781 37
5971 20158 14
5972 4728 65
5973 11470 37
5973 18063 25
5977 17964 69
5979 5050 35
5980 18779 98
5981 15926 89
5984 11229 3
5984 10808 46
5986 8521 89
5986 23333 67
5990 15442 44
5993 8007 46
5994 14637 33
5994 11791 71
5994 11514 30
5997 5356 36
5999 2571 17
5999 19503 24
6000 9156 13
6001 21591 40
6001 12697 89
6003 5847 96
6004 13563 79
6006 18682 95
6006 8373 3
6007 10010 40
6007 11895 27
6008 10571 70
6008 22456 49
6009 9696 88
6009 11911 34
6009 9052 45
6011 7358 2
6011 18709 73
6011 19972 47
6012 10442 91
6012 16869 54
6020 5674 53
6021 4183 15
6021 316 94
6024 12049 94
6027 13298 49
6027 3176 71
6030 11904 42
6032 10257 63
6035 19760 10
6039 17629 6
6039 10716 98
6039 20090 77
6040 16811 47
6041 15309 18
6042 19730 13
6042 1415 1
6043 1641 62
6043 7049 5
6046 10947 10
6047 10899 79
6047 18400 63
6047 6106 9
6047 7591 96
6049 23609 98
6051 13351 78
6052 5297 34
6052 20078 6
6052 17714 64
6053 13436 39
6053 1723 61
6055 2817 39
6059 5872 20
6059 22288 76
6060 9583 46
6060 4483 26
6061 5788 72
6061 24092 14
6063 6240 8
6064 23772 52
6065 5554 16
6068 13263 41
6068 17350 49
6069 5992 4
6069 12328 38
6071 22713 51
6071 7458 79
6072 16973 50
6073 20642 62
6076 7437 37
6078 17922 11
6080 11189 39
6080 14113 55
6083 3569 36
6085 20681 85
6085 21703 29
6088 17262 3
6089 24625 100
6090 9786 21
6091 6938 59
6091 10715 62
6092 3587 20
6094 3440 90
6096 4950 76
6098 15564 28
6098 15726 5
6099 11617 88
6102 13834 16
6102 21409 85
6102 8875 23
6103 14010 20
6104 8208 59
6104 11612 84
6105 2701 85
6105 18574 29
6106 12443 92
6106 6516 29
6107 10510 82
6109 21565 82
6110 6595 65
6110 14572 12
6111 2271 61
6111 8158 75
6112 2200 76
6112 9771 72
6113 22388 92
6114 15310 25
6115 15916 7
6117 10780 59
6119 11217 25
6120 19001 83
6122 24405 22
6124 9108 14
6124 14203 71
6127 17336 12
6131 18570 52
6132 8062 7
6133 1961 58
6134 7448 39
6134 17717 94
6135 2389 43
6135 24846 69
6136 5089 22
6138 4560 85
6142 22968 66
6143 630 91
6143 392 68
6145 11727 32
6146 14389 21
6147 15897 33
6147 6270 21
6152 1134 44
6153 1745 79
6153 15879 30
6156 19606 13
6159 5369 35
6161 1224 100
6162 4171 78
6163 14330 80
6165 17941 49
6167 11494 40
6168 13428 90
6170 1869 54
6172 17736 71
6173 20646 2
6173 3073 78
6175 7456 64
6176 13975 17
6179 24392 46
6180 22304 47
6180 4712 75
6182 7693 25
6183 14663 96
6184 17283 3
6185 11968 49
6186 14164 17
6187 5284 20
6188 13265 80
6188 11259 87
6189 21698 70
6190 5151 37
6192 10645 17
6193 10669 43
6193 13828 26
6194 11165 66
6195 6481 9
6197 12632 22
6198 3579 95
6199 858 52
6199 14026 60
6200 8821 73
6201 14573 88
6202 24903 54
6204 11623 98
6205 23560 45
6205 14801 33
6206 6873 19
6206 13918 9
6207 3652 16
6210 8769 49
6210 20533 61
6211 1070 72
6213 15915 76
6213 7570 17
6216 13581 73
6217 19095 75
6218 16 87
6219 24915 96
6219 8695 68
6221 898 53
6222 17332 92
6223 23054 7
6224 4200 66
6224 3053 57
6226 2250 34
6226 18346 50
6226 23744 82
6227 10892 87
6228 23048 41
6228 23470 82
6229 13558 4
6232 13897 34
6232 7161 2
6232 23868 84
6234 4744 42
6238 5751 39
6238 3885 24
6239 3185 6
6240 9028 67
6240 14022 55
6240 15386 17
6240 10147 86
6241 15492 100
6242 1140 79
6243 12897 8
6244 4528 21
6244 5012 5
6245 2414 8
6245 15116 93
6245 24934 9
6249 21769 96
6249 12065 63
6249 10806 96
6250 564 78
6252 18290 83
6253 22803 32
6254 311 17
6256 23192 39
6257 6879 80
6258 15552 27
6261 18740 95
6263 11853 77
6263 18935 44
6263 10188 28
6264 6230 1
6264 16579 16
6264 22772 16
6267 10076 58
6270 7428 53
6270 13322 10
6272 4924 34
6273 15961 3
6273 16417 56
6274 5430 69
6274 18458 50
6276 7661 62
6277 13443 69
6278 12204 72
6279 2896 91
6280 1887 68
6280 5512 60
6281 1782 41
6281 18947 58
6284 10595 40
6284 17692 65
6288 21785 53
6288 23321 11
6290 9682 81
6290 12750 69
6290 18828 3
6292 107 44
6292 15511 15
6294 20778 1
6294 18945 24
6296 18329 58
6296 12678 99
6297 21322 86
6301 14310 87
6303 21102 5
6304 23693 20
6305 6054 62
6307 10744 46
6308 14225 80
6309 23708 96
6310 9021 3
6312 23642 92
6313 559 51
6313 23957 61
6313 6593 46
6315 5159 40
6317 437 41
6317 12681 70
6318 16063 9
6319 20931 29
6321 18953 43
6321 9506 77
6321 11770 61
6322 5483 96
6323 1062 72
6324 13271 83
6326 10480 62
6326 24591 56
6326 10109 97
6328 13992 96
6329 20801 81
6329 7876 80
6331 21141 54
6331 13935 33
6331 24135 24
6333 10829 11
6335 10260 45
6337 4312 83
6337 14997 85
6337 22116 53
6338 4633 77
6338 9070 8
6338 22269 41
6341 3444 73
6343 5725 4
6344 13732 83
6344 14059 77
6344 10159 34
6345 14052 84
6347 10082 100
6348 6721 71
6349 1048 100
6349 22990 77
6351 23921 84
6352 13382 96
6352 7779 65
6355 9885 54
6355 13714 56
6355 21004 90
6356 15421 84
6357 15225 56
6357 20794 39
6358 8597 54
6359 12013 17
6360 18142 37
6360 11499 94
6361 4865 68
6362 22726 24
6365 14133 10
6367 23406 75
6368 2471 54
6368 18251 15
6369 5268 32
6369 5079 29
6370 14807 93
6372 7810 87
6373 18019 75
6375 13411 19
6375 21198 50
6378 7416 99
6379 16488 94
6379 22766 28
6380 4361 9
6381 13378 75
6381 6545 87
6381 21826 38
6382 1023 84
6385 21570 93
6392 7964 95
6392 7234 84
6393 6763 53
6394 13166 13
6394 11821 80
6397 4506 76
6397 15527 52
6401 22389 83
6402 2949 32
6402 4978 9
6402 698 88
6403 4706 76
6403 9881 65
6404 8258 21
6404 15706 6
6405 15458 17
6405 814 53
6406 4437 8
6407 5149 51
6409 6797 9
6410 428 4
6410 20248 74
6410 20616 21
6411 2297 34
6412 13023 71
6413 20923 56
6416 841 45
6416 11518 38
6416 16901 41
6419 16818 90
6420 5423 74
6420 19394 44
6421 9931 30
6421 20815 31
6423 21775 96
6424 21277 1
6426 1231 13
6426 21289 89
6428 22859 42
6428 19217 45
6428 21934 34
6430 21722 52
6430 23389 17
6431 15357 90
6433 1957 19
6433 2976 7
6436 13091 88
6437 15832 87
6437 23022 17
6439 21253 19
6441 20104 2
6446 13824 13
6447 14653 7
6448 5779 66
6448 7946 25
6449 15112 10
6450 23626 97
6452 18380 25
6452 21941 7
6453 3399 34
6454 12560 74
6454 16980 45
6455 444 87
6455 7649 21
6455 8189 10
6456 24889 60
6457 12954 66
6457 13375 42
6458 3 25
6458 23432 33
6459 22580 15
6463 24879 50
6463 18717 5
6464 14614 22
6467 23648 5
6468 13678 13
6468 16099 63
6468 7759 64
6471 13294 84
6473 19632 3
6474 17126 11
6475 10547 66
6476 8425 22
6476 12287 79
6479 15156 40
6479 17047 77
6480 11117 88
6480 13946 39
6480 19660 88
6480 13433 58
6480 14439 67
6482 1194 9
6485 9713 17
6485 20005 58
6486 18144 69
6487 15978 78
6487 5472 96
6487 15962 23
6488 5878 4
6489 22319 73
6490 12028 70
6492 17188 89
6494 7584 47
6494 3600 23
6497 6140 9
6500 654 30
6501 11959 91
6502 4301 90
6502 9570 88
6505 3293 16
6506 6771 63
6506 23782 40
6507 9753 50
6507 10338 21
6508 6247 30
6510 2757 46
6510 5723 33
6510 6488 68
6511 8603 64
6511 9789 52
6511 7316 28
6512 22070 11
6512 6723 86
6514 7734 5
6516 13707 15
6516 1774 92
6518 15765 79
6519 7302 16
6520 23759 89
6520 24143 96
6521 23403 18
6522 22073 2
6523 4314 3
6523 14794 56
6525 1639 96
6526 7280 16
6531 5883 12
6532 3477 31
6533 19406 22
6535 8728 70
6536 4822 56
6536 6111 3
6537 10578 7
6537 12663 59
6537 16134 40
6538 7765 14
6539 1793 77
6539 17436 14
6539 20323 41
6540 19640 37
6542 13181 17
6542 4181 18
6542 24728 61
6543 7271 61
6543 15251 59
6544 2509 68
6545 2311 58
6545 21405 54
6545 4240 31
6547 6335 49
6547 13813 40
6548 24005 19
6552 18132 6
6552 16378 3
6554 11630 42
6557 2059 5
6557 3987 12
6559 7643 93
6560 16904 83
6561 2969 14
6562 1274 83
6566 24279 85
6567 6155 67
6567 5065 60
6569 22350 51
6569 5455 78
6570 16669 8
6572 15089 79
6573 12553 91
6573 7893 83
6575 852 16
6575 5736 67
6575 19260 56
6575 24238 35
6577 1617 92
6578 8490 33
6578 20744 57
6578 6423 23
6579 5618 16
6580 15862 94
6580 20738 34
6581 16257 88
6581 19008 35
6581 20545 35
6582 415 66
6582 12310 71
6587 4284 88
6588 5080 29
6592 8635 31
6592 9025 20
6593 9320 34
6594 2026 99
6594 18623 42
6594 18080 95
6594 10142 60
6596 22937 9
6599 19913 15
6600 398 29
6600 19610 60
6604 19815 41
6604 10126 95
6605 17633 15
6607 20821 11
6608 786 46
6608 2840 50
6609 18500 36
6609 23606 66
6610 14561 48
6610 15811 83
6613 15274 81
6613 6397 54
6614 1235 83
6615 21797 51
6617 6438 97
6618 6901 50
6618 5953 17
6619 3718 15
6621 6320 78
6621 8973 89
6622 15389 31
6623 3216 15
6624 9580 86
6625 1212 64
6627 13808 22
6627 18020 86
6629 19578 93
6629 12140 20
6629 8622 83
6630 9446 53
6630 11951 9
6631 19254 81
6632 2349 59
6632 11850 21
6633 13741 49
6634 7139 91
6634 8641 31
6635 21893 6
6635 23628 25
6638 22682 95
6639 6934 63
6643 16691 41
6644 22360 11
6644 3594 79
6645 8793 34
6645 24742 31
6646 7019 95
6647 3940 94
6648 3425 56
6648 7177 4
6649 3328 85
6651 18129 10
6652 18320 58
6653 2947 87
6654 2491 13
6654 5246 26
6655 52 39
6655 10701 18
6655 13981 96
6656 22292 7
6658 22714 41
6659 959 58
6659 10977 82
6661 6964 6
6661 4473 77
6662 4855 84
6663 21630 35
6664 23359 78
6665 23943 45
6666 6030 1
6667 7253 76
6667 9639 33
6667 10483 26
6668 7685 99
6670 21846 85
6672 7158 71
6672 20910 51
6673 14966 78
6673 15850 48
6673 13279 43
6673 24502 71
6674 23662 53
6675 13402 41
6675 23336 2
6677 2597 2
6679 1943 29
6682 17471 41
6683 10863 73
6683 19484 4
6684 18114 11
6685 7975 41
6685 20250 31
6687 16566 67
6688 3815 32
6689 19181 65
6689 1227 88
6692 2984 69
6692 7406 49
6693 5648 60
6693 11461 90
6695 16534 80
6697 1687 88
6697 12587 30
6698 6418 37
6698 10013 56
6699 24512 8
6700 10317 12
6700 24924 79
6701 3375 27
6701 1079 7
6702 11147 39
6702 3008 93
6703 17390 7
6704 14282 94
6704 23138 88
6707 7022 12
6708 3110 51
6708 8167 82
6708 15890 17
6708 18852 40
6708 23857 21
6709 2489 44
6712 10730 35
6713 1893 94
6714 18386 94
6714 4278 36
6715 6014 16
6715 12735 19
6715 18711 95
6715 2760 34
6716 20873 32
6716 22613 24
6717 9548 70
6718 11487 80
6720 6565 29
6720 10419 41
6721 3765 31
6722 15789 59
6722 3034 82
6723 13218 96
6724 2208 33
6724 24009 61
6724 9414 43
6725 129 31
6725 13804 95
6727 16180 56
6728 15198 42
6728 17133 2
6728 3116 88
6733 13729 14
6733 17008 98
6733 5183 46
6734 12805 72
6734 15092 13
6735 22199 68
6735 11858 34
6736 23312 42
6736 9952 61
6737 7268 45
6738 3291 8
6738 13583 55
6741 10220 60
6741 5962 19
6742 30 38
6743 23278 28
6744 22801 93
6745 6688 83
6745 15883 94
6746 20755 87
6746 24898 55
6747 9762 55
6747 12008 70
6749 18693 99
6750 2778 48
6753 17966 34
6755 1304 19
6757 22744 98
6758 19405 62
6760 20734 88
6760 1949 7
6761 8983 43
6762 11520 59
6763 12930 56
6764 4164 15
6766 22784 29
6766 855 59
6766 16798 64
6767 4636 94
6767 5473 55
6769 17754 71
6771 11772 52
6772 8629 66
6772 12262 45
6774 1156 18
6774 24450 58
6774 2097 98
6775 22019 98
6778 9296 29
6778 24933 27
6779 9201 57
6780 2039 26
6780 17708 95
6780 18181 41
6781 20245 34
6781 12922 13
6782 8932 86
6782 19777 95
6783 13719 85
6785 23566 88
6785 7261 52
6785 20687 40
6786 14784 40
6787 23320 55
6787 24166 17
6790 13655 74
6792 2260 50
6792 15456 21
6793 6151 42
6793 12063 84
6793 5873 18
6794 7751 88
6795 641 10
6795 6696 7
6795 18171 4
6798 18629 35
6798 8264 25
6799 18003 81
6800 20112 25
6801 8275 85
6801 10765 28
6802 7277 90
6802 22305 3
6802 9814 64
6802 19146 46
6803 2158 66
6804 16178 8
6804 23045 99
6806 24297 65
6806 8238 98
6808 7368 18
6808 24291 41
6809 17467 5
6809 20857 4
6809 19877 91
6810 3463 63
6811 6018 2
6814 20904 95
6816 22335 88
6817 5770 39
6817 1761 25
6817 5340 85
6817 22468 72
6817 11475 89
6818 7789 13
6818 23608 1
6819 23351 10
6820 2534 52
6823 10349 45
6823 21312 84
6824 5450 72
6825 21880 12
6825 11478 47
6829 5114 62
6831 9451 17
6831 13532 27
6832 3696 22
6832 13845 62
6832 5362 35
6833 1498 100
6834 366 44
6836 14624 2
6837 15258 52
6839 5162 99
6839 6081 27
6840 6999 13
6840 19256 40
6843 16671 70
6843 23509 22
6844 22840 16
6846 11290 29
6846 19355 21
6849 744 90
6850 17755 79
6851 21131 8
6852 120 67
6852 2956 64
6853 17678 21
6854 17644 38
6854 4774 19
6855 6937 31
6855 24145 61
6856 639 52
6856 22383 29
6858 20552 14
6860 11749 11
6861 23331 56
6862 17014 62
6867 8690 9
6868 2383 44
6869 19321 85
6870 15642 46
6870 22700 36
6871 2262 43
6872 23755 84
6874 11874 62
6874 4146 27
6875 23235 85
6880 617 15
6881 4742 95
6882 24698 96
6883 1363 76
6883 13995 33
6883 527 30
6884 7470 73
6886 1582 24
6888 3432 41
6888 12979 50
6889 1163 41
6889 12320 98
6889 22864 92
6889 24823 47
6889 18383 14
6890 17949 85
6894 9765 31
6896 6005 56
6898 4499 100
6899 15694 27
6900 6417 16
6900 15776 50
6901 1170 68
6901 19338 85
6902 3913 76
6902 13954 57
6903 9994 56
6904 10054 54
6905 1153 33
6907 11352 16
6909 955 17
6909 12151 33
6911 8916 8
6913 15638 52
6913 8711 1
6914 5910 73
6914 4209 72
6915 6681 56
6915 9561 12
6916 22452 84
6917 10224 26
6917 22537 76
6918 2881 93
6918 10762 12
6918 12062 20
6919 23468 91
6920 3374 42
6920 14146 65
6920 12953 44
6922 7859 30
6922 17827 52
6924 14176 5
6925 16228 31
6925 17740 82
6926 7202 60
6926 20314 30
6926 23547 13
6927 12507 93
6929 4683 23
6929 20045 95
6929 24983 80
6932 2520 100
6932 16160 61
6934 8753 22
6934 24188 42
6934 1288 66
6938 18765 66
6939 11387 94
6939 8214 58
6941 15603 48
6942 14496 12
6943 3858 63
6943 15398 26
6946 1920 54
6948 10911 59
6950 7178 47
6951 23433 35
6951 2746 14
6953 11541 51
6953 18903 62
6955 12200 25
6956 8520 3
6958 19807 85
6958 13430 43
6958 19275 13
6959 22331 30
6960 7231 8
6962 2310 7
6962 24350 76
6965 18459 5
6969 5461 8
6969 21523 67
6970 10323 17
6970 8752 81
6971 18994 62
6972 17183 41
6974 4126 93
6975 6215 6
6978 16554 53
6980 351 71
6984 20771 98
6984 2136 55
6986 15313 86
6986 24910 40
6987 19652 65
6988 8903 91
6990 179 100
6990 14692 64
6990 16713 97
6990 20920 73
6992 18139 98
6992 20511 97
6993 11662 6
6994 10688 55
6997 13319 50
6999 11992 30
6999 13955 21
7000 8706 70
7000 2691 8
7001 2321 5
7002 1871 23
7002 14681 80
7002 550 89
7003 2613 3
7004 9760 16
7005 2937 93
7005 10983 55
7007 12295 58
7007 13044 91
7008 21492 49
7009 17418 96
7011 17011 63
7012 19351 18
7012 12266 81
7012 11072 39
7012 4351 20
7012 22183 84
7013 17218 42
7015 14057 45
7015 17675 94
7015 4323 6
7016 24899 58
7018 22707 41
7022 20610 95
7025 12984 33
7026 2060 44
7026 9475 24
7027 18848 87
7028 17970 91
7028 24717 87
7029 2871 63
7029 18849 81
7035 2387 26
7035 16214 78
7035 6419 20
7035 6205 21
7035 19587 30
7036 3531 70
7037 15899 54
7039 19667 18
7042 15404 14
7042 2584 62
7043 15980 70
7044 7112 91
7044 5636 10
7044 23060 71
7045 11328 63
7048 6323 47
7048 6006 13
7049 241 44
7050 8703 4
7050 3570 48
7052 17915 99
7052 24274 94
7052 10821 2
7054 10775 74
7054 13778 78
7054 16239 31
7054 7778 20
7055 9081 74
7057 122 84
7058 667 67
7058 7579 86
7061 927 14
7062 13969 23
7065 16010 64
7065 16041 44
7068 22 54
7069 15221 56
7071 8886 82
7071 5165 64
7071 4584 92
7074 10392 7
7076 4764 94
7076 10154 31
7076 14121 68
7078 17484 14
7078 16563 10
7080 10601 3
7081 15423 17
7081 21701 61
7082 14790 98
7084 6333 19
7084 21164 89
7084 14982 100
7085 8159 18
7085 4385 59
7085 10117 73
7086 15437 14
7087 1122 75
7087 16445 25
7087 18748 57
7088 17317 65
7088 22448 5
7089 9326 94
7091 2074 82
7092 24834 92
7095 17722 9
7095 19299 32
7097 5926 97
7098 3492 70
7099 7465 70
7102 7577 47
7102 22659 86
7103 3728 32
7103 16817 54
7104 20499 24
7105 1652 80
7105 14504 40
7107 2122 69
7107 8343 74
7108 22721 38
7110 11076 18
7111 12593 46
7111 22991 64
7112 10913 85
7112 18817 69
7113 9769 99
7113 12980 4
7115 13329 21
7116 19513 73
7116 24129 18
7117 11431 29
7117 17186 62
7117 9481 65
7120 8326 72
7121 19962 2
7122 16407 96
7124 18401 97
7125 7351 93
7126 1521 57
7126 15364 26
7128 23287 26
7129 1853 12
7130 17284 36
7130 10875 39
7131 17597 74
7132 20570 53
7133 15792 5
7135 9368 14
7135 19319 93
7136 579 1
7136 12308 30
7138 2504 71
7139 8767 23
7141 5323 40
7141 11137 77
7143 7996 64
7145 4859 82
7145 12783 51
7146 1537 79
7146 3840 96
7147 5041 89
7147 15017 2
7148 9636 28
7149 3829 91
7151 16736 59
7151 7613 100
