50000 49999
10510 34467 25
10511 2185 96
10511 24709 18
10512 43043 35
10513 9707 96
10516 45639 6
10517 27887 2
10517 42831 34
10518 35906 46
10518 11770 23
10519 11756 18
10519 10802 83
10522 32866 42
10522 34113 4
10522 44470 62
10525 14045 18
10526 11225 88
10526 40184 88
10526 48137 100
10527 8622 9
10528 16677 11
10531 7176 76
10531 1556 5
10531 39388 3
10534 27041 36
10535 4817 14
10536 44214 2
10542 17385 74
10545 9511 91
10545 42433 52
10546 15165 50
10546 35066 69
10547 27676 33
10547 31105 32
10549 49434 26
10551 30615 96
10551 33070 28
10551 34541 80
10553 23450 74
10553 13201 60
10555 16940 56
10555 41062 71
10557 35966 29
10557 40921 44
10557 14251 22
10559 7930 63
10560 33228 37
10560 47080 89
10561 21980 82
10563 45790 43
10563 249 81
10564 29902 71
10564 33630 3
10565 5157 37
10565 12102 100
10566 23910 43
10566 41742 34
10567 35410 10
10568 38536 98
10569 22357 65
10572 16231 39
10573 18833 63
10574 29478 75
10575 33878 15
10576 40592 50
10577 16476 22
10579 16652 51
10580 20597 37
10581 9231 11
10584 48366 21
10585 4348 72
10587 25269 7
10588 16447 32
10589 38051 47
10593 929 18
10594 18097 61
10595 6971 40
10596 1504 65
10596 26995 69
10597 41129 66
10599 23016 22
10604 9300 80
10605 34692 40
10605 21858 100
10605 37806 25
10607 511 99
10610 989 50
10611 13591 49
10612 10153 75
10612 13260 78
10613 21694 58
10613 14655 97
10614 43388 35
10616 37179 88
10617 9908 10
10617 49106 38
10619 28809 25
10619 20176 67
10620 5673 12
10620 49178 64
10622 36495 80
10623 33198 64
10624 878 99
10625 12533 50
10625 26986 40
10625 6084 46
10626 4390 57
10627 45380 96
10627 49877 22
10631 29867 71
10635 37422 15
10636 34560 59
10637 14337 62
10637 23919 8
10639 47970 1
10639 35409 19
10639 25513 65
10639 16399 80
10640 17580 97
10640 28995 81
10644 45360 32
10645 4257 31
10645 8595 68
10645 45321 56
10645 41705 84
10646 21885 41
10646 29322 35
10647 599 83
10647 49824 84
10649 29236 63
10650 35877 44
10650 40595 93
10652 12481 17
10652 5428 70
10653 21011 76
10655 18684 18
10655 21475 32
10656 41880 64
10657 8636 60
10658 43087 40
10659 46553 91
10659 18806 78
10665 17747 35
10666 37188 62
10668 43231 91
10671 7061 15
10673 8327 52
10674 40496 18
10676 2466 87
10677 29570 32
10678 36419 36
10679 41860 64
10681 11501 77
10682 19962 63
10682 25291 14
10686 34027 95
10686 18911 15
10686 17089 76
10686 47102 36
10688 43188 7
10689 43123 62
10691 7545 100
10691 22993 26
10693 26623 29
10695 4343 27
10695 22140 77
10698 6900 30
10699 15746 2
10699 42579 2
10701 26672 41
10702 24667 38
10704 11497 16
10705 4043 28
10706 36067 39
10706 45341 19
10707 15816 46
10708 29089 99
10708 42732 28
10709 4555 16
10710 36316 18
10711 28329 4
10711 41904 66
10711 41153 5
10712 32075 17
10714 43858 79
10715 25693 18
10715 44836 91
10717 30459 53
10719 8111 97
10720 11666 4
10720 3038 48
10721 30021 13
10721 26720 65
10723 22708 6
10724 43492 30
10725 1235 6
10727 12924 80
10728 45791 30
10730 21095 67
10730 49950 75
10732 24587 55
10732 3528 70
10733 45789 56
10736 38279 78
10736 26422 78
10737 11695 75
10738 16171 57
10740 9893 46
10740 24275 14
10740 49876 32
10742 23832 56
10744 14043 98
10746 4395 45
10747 35549 98
10747 41169 96
10748 723 4
10750 17527 29
10750 26745 15
10751 33453 54
10752 37089 49
10752 3758 71
10753 666 65
10753 31214 9
10753 33721 75
10753 3568 13
10755 32061 82
10762 19339 26
10762 44377 60
10762 38398 35
10765 18522 10
10765 32558 55
10767 13554 21
10768 31911 41
10769 39910 78
10769 2061 97
10769 22402 44
10771 4624 20
10772 41426 11
10774 7415 39
10775 45537 67
10777 3439 34
10779 48272 42
10780 5280 53
10781 2742 15
10781 5765 60
10782 7129 21
10782 8639 9
10784 20761 32
10784 36032 53
10785 6679 76
10785 40772 3
10788 4200 60
10788 39958 88
10789 24717 45
10789 19711 84
10791 21441 19
10791 16491 64
10791 42785 47
10792 10622 70
10794 43066 47
10796 32612 23
10796 32796 34
10796 2031 74
10796 30521 14
10797 25983 49
10798 22094 86
10798 48261 60
10800 21617 98
10801 36033 8
10802 18772 34
10803 1530 70
10804 3138 33
10804 9683 22
10807 43177 15
10807 2594 77
10809 18521 74
10812 49931 79
10813 28603 81
10813 41603 63
10813 28545 23
10814 499 64
10814 47244 37
10815 10527 64
10815 6439 7
10816 36987 71
10817 191 21
10819 1810 41
10820 466 61
10820 6787 95
10820 13985 56
10821 36710 84
10824 22132 40
10825 40425 88
10828 17207 12
10829 21600 92
10831 2586 63
10831 18982 2
10833 35107 93
10835 45223 1
10836 39480 4
10838 24937 27
10838 37147 68
10839 45265 51
10840 5177 71
10840 36024 96
10842 32476 90
10843 32335 77
10844 20168 44
10845 15434 15
10845 2179 84
10846 41533 42
10847 8771 66
10847 4366 94
10847 47678 21
10848 13350 88
10850 27128 20
10850 28759 61
10850 3806 24
10852 41585 98
10853 47934 38
10854 44252 96
10854 42595 18
10856 42693 89
10856 49867 79
10857 8261 69
10857 45400 63
10858 3279 65
10859 5106 59
10861 20919 1
10863 17825 31
10864 33804 41
10864 31452 82
10865 43196 18
10867 22624 51
10867 15320 49
10868 13092 83
10869 12692 100
10870 31402 3
10870 19803 79
10871 4119 85
10872 7701 95
10872 15145 88
10873 26584 68
10875 10965 48
10875 10071 17
10875 22590 81
10875 40179 20
10876 11587 76
10877 26691 26
10880 34265 61
10883 10937 5
10883 4634 39
10884 30000 75
10886 2782 77
10886 47466 45
10887 21430 44
10887 11728 81
10888 22434 43
10890 3407 27
10891 24091 15
10893 11337 7
10893 16865 31
10893 28787 25
10895 440 89
10895 35670 6
10896 14217 3
10896 30838 83
10898 33074 39
10898 41283 28
10900 19697 72
10901 23651 67
10901 33431 61
10902 27814 77
10902 19740 87
10902 8187 83
10903 13519 26
10905 7036 76
10906 611 39
10908 7874 81
10909 30364 17
10909 39781 71
10910 5819 34
10912 11222 50
10912 49354 93
10913 18889 41
10913 36594 61
10913 24927 11
10914 23634 91
10916 19475 12
10917 19199 68
10917 43902 14
10918 33855 66
10919 38022 28
10919 41993 2
10919 35941 80
10922 41461 19
10923 2711 32
10924 19596 20
10924 27316 66
10924 42774 21
10925 26654 99
10925 37064 11
10926 6681 51
10927 1856 95
10927 38097 64
10927 41535 55
10928 45498 50
10928 48085 66
10929 34834 8
10930 40461 60
10934 218 3
10935 36468 18
10940 9501 86
10940 38292 98
10942 8248 51
10942 33442 70
10943 6022 93
10944 13038 56
10944 14392 81
10945 42988 29
10946 11166 10
10947 38459 10
10947 16973 87
10948 11555 86
10948 43331 95
10949 20776 59
10951 11519 87
10951 42588 72
10953 31871 61
10953 36897 35
10954 20163 7
10954 8597 97
10956 41058 32
10957 5781 92
10957 10220 56
10958 47126 61
10960 2320 60
10961 15791 32
10961 46480 6
10961 18435 59
10963 8437 31
10963 11622 53
10965 3315 36
10965 10094 12
10966 44933 20
10966 22396 79
10967 3822 51
10971 37353 100
10971 4796 78
10971 7365 61
10973 33851 31
10973 20401 33
10975 21319 49
10975 29682 22
10976 26185 77
10979 28078 98
10981 37168 82
10982 47092 27
10983 47475 60
10984 3294 57
10985 23038 44
10985 14463 83
10985 24529 49
10987 33821 19
10987 35088 5
10988 27653 12
10990 9317 4
10990 40129 34
10990 29212 64
10993 31536 35
10994 7890 24
10997 24155 23
10998 14618 97
10998 534 19
10999 41316 15
10999 7939 36
10999 11870 27
11000 43917 22
11000 31479 14
11001 24241 90
11001 35796 22
11002 32119 90
11003 32655 81
11004 25233 86
11004 47824 91
11005 15981 97
11007 12951 37
11008 48081 61
11009 12018 11
11010 38543 4
11012 31863 32
11013 29748 76
11014 1650 92
11015 49018 28
11016 38046 26
11016 45190 21
11017 20552 40
11017 42150 57
11017 3502 42
11018 33941 22
11018 21008 46
11019 28216 2
11019 40529 75
11020 13516 2
11021 48296 64
11023 4487 95
11023 41124 10
11024 29831 67
11028 29873 90
11030 9560 84
11030 9147 47
11030 47560 67
11033 48584 48
11036 1060 83
11036 22604 11
11039 24997 14
11040 18615 42
11040 28156 86
11041 28513 55
11041 49568 63
11043 18880 63
11043 42705 12
11043 21976 36
11045 8280 98
11048 16304 12
11048 31069 16
11048 46710 23
11049 17643 90
11049 27581 61
11050 31643 18
11050 41472 77
11050 6133 31
11051 9278 63
11052 29660 63
11056 26888 86
11056 30452 71
11056 37381 31
11057 48863 37
11059 11240 57
11059 26456 71
11060 20933 94
11066 16415 94
11066 47450 81
11069 1987 14
11069 23268 87
11072 32985 24
11073 44200 58
11074 4433 53
11074 49273 70
11076 11231 70
11076 33444 18
11077 47652 25
11078 23131 87
11078 4288 17
11078 3003 94
11081 27114 28
11081 35186 39
11082 807 42
11082 19459 99
11084 24479 29
11086 5486 49
11086 37274 56
11086 37571 23
11089 48056 55
11089 32993 100
11090 47296 73
11090 8375 9
11091 17424 32
11093 48032 27
11097 12728 20
11097 19599 28
11097 6463 53
11098 8570 17
11101 11940 50
11101 16499 25
11103 11819 14
11104 20813 82
11105 16787 24
11105 30861 15
11106 2425 79
11107 45495 78
11110 34204 7
11112 43326 17
11112 1980 96
11113 30320 49
11113 32593 70
11113 29483 11
11113 2395 8
11115 16403 60
11118 38884 80
11118 46394 79
11119 24318 37
11119 2372 77
11119 49556 91
11121 22949 60
11121 33560 17
11121 45187 17
11122 39586 48
11123 32454 71
11125 49945 79
11126 10428 91
11129 15950 5
11129 6479 21
11129 41864 39
11130 16565 8
11130 40837 48
11131 15985 22
11132 17596 52
11134 40555 7
11134 28361 87
11135 2914 78
11137 44011 7
11137 20604 49
11137 13857 51
11138 29363 25
11139 15063 72
11140 49453 33
11140 41627 68
11141 31115 21
11142 26139 5
11143 13769 72
11143 40337 32
11143 47156 84
11144 7378 97
11144 39542 45
11145 29007 82
11145 9411 63
11146 30901 82
11147 39684 92
11148 1161 79
11149 15475 79
11149 21224 86
11150 25427 58
11151 21243 13
11152 39893 68
11152 47964 6
11153 4948 72
11153 12882 58
11153 47396 48
11154 19015 89
11155 26570 28
11157 618 20
11158 25071 87
11159 37866 74
11162 10102 54
11162 17397 15
11163 31974 91
11163 41189 40
11163 13823 78
11165 37084 6
11165 13374 72
11167 9872 2
11167 10518 35
11167 22711 98
11168 48015 70
11172 30221 35
11172 14949 5
11173 11481 82
11174 45430 95
11176 34863 44
11176 35769 57
11178 24194 75
11178 35261 86
11179 30195 39
11180 11177 6
11180 37445 64
11180 47019 42
11182 46749 54
11182 27494 69
11183 15064 87
11183 41686 99
11184 17646 33
11188 26171 13
11188 44335 41
11189 1501 21
11189 38640 83
11191 18404 50
11191 17496 13
11192 152 81
11192 18570 82
11193 13356 62
11193 9863 42
11195 33113 25
11195 47081 91
11197 13647 18
11199 44938 72
11199 4152 47
11200 30728 71
11201 39730 84
11202 42528 92
11202 360 9
11203 21041 80
11203 24639 68
11203 34931 97
11203 45583 36
11203 47515 39
11206 12773 65
11208 3233 10
11209 26101 59
11210 10559 14
11210 19751 89
11212 21077 47
11212 34773 30
11213 25270 77
11213 32480 10
11214 35154 86
11215 39212 20
11216 29302 64
11217 44206 20
11217 9467 21
11221 6202 33
11222 22010 89
11223 24491 28
11225 19819 84
11227 15961 78
11227 48446 100
11227 48957 11
11228 20265 27
11228 43412 91
11228 49521 27
11229 36267 26
11231 10009 81
11231 30792 79
11232 30461 25
11233 15244 90
11234 38379 89
11234 42744 85
11236 14681 81
11236 37894 55
11238 29770 20
11239 37626 4
11240 26058 43
11241 31639 83
11242 5585 22
11243 36508 41
11246 42720 54
11246 17299 3
11247 14810 32
11248 13202 64
11249 20692 66
11249 36335 7
11249 44812 7
11249 48695 50
11249 40068 1
11250 8052 82
11255 23862 97
11255 4578 54
11256 40526 38
11257 36603 79
11259 21240 7
11261 20144 89
11262 16139 47
11262 40110 83
11268 2408 17
11268 4643 93
11269 9122 83
11269 14593 66
11270 4014 66
11274 27749 36
11277 5262 21
11278 12132 2
11282 29133 91
11282 44921 60
11285 12984 35
11285 32226 27
11286 25713 49
11287 44400 86
11288 15183 100
11290 4225 43
11291 7262 91
11293 28862 19
11293 35967 96
11294 19311 14
11294 7585 54
11295 13076 49
11295 40265 46
11296 46461 54
11298 40137 81
11299 10504 78
11300 1416 38
11301 11423 85
11301 43409 79
11303 17727 10
11305 45316 15
11306 26724 42
11306 13611 58
11308 34620 37
11309 1866 37
11309 10635 49
11311 15169 19
11311 16800 37
11312 34310 71
11313 23280 5
11314 10819 15
11314 18014 61
11314 39475 50
11314 1503 78
11319 18209 64
11320 48851 45
11321 1410 4
11324 3458 63
11324 36684 75
11327 40040 31
11328 41515 86
11328 8005 31
11329 32587 69
11330 1887 14
11331 1163 53
11331 8638 27
11331 20639 85
11331 31527 4
11333 14603 43
11334 7603 68
11334 33139 16
11335 30424 12
11336 33591 62
11338 21328 55
11339 24981 37
11339 32999 20
11340 21 30
11340 47668 64
11341 20255 69
11343 38898 37
11343 48866 43
11344 38679 56
11346 23062 92
11351 38591 91
11351 40094 59
11352 24566 32
11352 41348 43
11354 17215 25
11354 32378 21
11354 34160 59
11354 1478 90
11355 23648 77
11355 49483 66
11356 40427 72
11357 2267 35
11358 47785 88
11360 13433 18
11361 40158 70
11361 36666 98
11362 47488 41
11363 7788 70
11365 1303 16
11365 41343 74
11366 34244 95
11367 2530 56
11367 7772 2
11367 16593 19
11367 17929 38
11367 37325 35
11368 308 90
11369 13367 69
11369 30569 16
11369 47832 98
11371 29926 62
11372 26852 97
11374 13500 69
11376 5998 57
11376 23478 47
11386 24352 74
11386 9041 26
11390 38689 68
11392 24573 52
11392 32457 96
11394 2693 31
11396 36077 49
11397 46896 18
11399 48791 11
11399 495 53
11401 5212 92
11401 38890 89
11402 49827 65
11403 49010 73
11406 39680 60
11407 16183 73
11409 26242 35
11410 23525 13
11410 1784 32
11411 39036 56
11411 48054 51
11412 31991 11
11413 3792 23
11414 42119 58
11414 16592 35
11415 38758 29
11418 26014 98
11418 38838 83
11419 11161 73
11419 10688 54
11419 15403 50
11420 28796 82
11420 3976 85
11422 18462 70
11423 15752 21
11425 2374 4
11425 5115 14
11427 13068 26
11427 42273 86
11427 41457 1
11429 6275 62
11429 48698 16
11431 44709 95
11431 45552 41
11432 6911 5
11433 208 38
11434 23515 57
11434 24226 42
11435 15073 89
11436 38259 19
11437 16061 54
11437 27798 46
11438 6327 23
11438 27214 65
11438 30091 98
11440 26863 66
11440 35832 3
11443 35065 61
11444 20436 65
11445 26849 53
11445 21013 49
11448 805 71
11448 22033 99
11448 34550 36
11449 2716 46
11449 28789 30
11449 2574 32
11450 10355 28
11451 37133 56
11451 17285 59
11454 7986 86
11454 32928 72
11454 46155 71
11454 26284 7
11455 48461 54
11456 32973 95
11457 995 32
11457 37994 88
11457 10844 54
11458 15016 82
11459 22387 52
11462 19192 90
11463 31831 57
11463 36357 67
11465 25307 45
11467 2696 29
11468 28467 53
11470 24849 57
11471 44331 59
11472 25420 91
11472 32033 37
11473 32585 51
11473 5021 84
11475 4870 89
11475 14973 19
11480 36685 78
11481 17657 3
11482 29972 65
11482 27103 64
11483 42914 4
11483 26497 33
11485 28556 22
11485 42562 90
11486 47377 87
11487 32623 99
11487 48297 32
11487 47563 49
11488 5656 94
11488 30867 12
11488 2737 24
11489 521 26
11490 20314 6
11491 19836 44
11493 1027 98
11496 43061 55
11496 19991 83
11497 13278 38
11497 30032 54
11501 45021 58
11502 366 95
11502 21005 39
11503 26290 90
11505 43821 71
11505 26769 80
11507 32830 69
11509 45127 49
11510 24552 11
11511 34193 14
11512 30888 12
11512 3768 50
11513 31556 33
11515 26652 18
11516 10410 58
11519 30654 27
11520 42861 63
11526 18456 68
11526 24615 39
11526 44249 72
11527 17581 83
11528 23775 97
11529 11335 76
11531 24437 91
11533 47449 76
11534 41314 28
11534 20994 44
11537 18600 52
11537 7377 40
11537 31242 86
11537 47185 14
11537 49157 34
11540 3854 85
11542 35350 76
11543 32177 50
11544 12975 18
11545 5900 5
11546 5483 23
11547 3625 25
11548 40207 85
11549 36382 98
11550 31528 20
11552 9726 79
11552 45699 8
11552 27056 10
11553 44483 57
11555 28308 8
11556 28196 35
11561 37838 23
11562 43117 34
11563 133 12
11564 11258 92
11564 32841 74
11565 17785 43
11565 41196 92
11565 48233 62
11569 9221 19
11569 46391 40
11570 2867 75
11571 6785 70
11571 48275 97
11574 4094 36
11575 31167 26
11575 24183 65
11576 7881 30
11577 49951 36
11578 1552 46
11578 41532 27
11579 12390 29
11580 21630 44
11582 13159 22
11583 37965 72
11584 5427 80
11585 23838 86
11586 11135 17
11586 20765 87
11588 18799 61
11588 39536 41
11588 49191 61
11588 24430 58
11589 34859 81
11590 26041 74
11590 32479 68
11591 20891 62
11591 19594 61
11594 27152 41
11594 22021 15
11595 1931 18
11595 41937 87
11596 29792 62
11597 23708 15
11598 10171 73
11599 7232 67
11599 29429 15
11600 13285 24
11601 20429 4
11601 1574 75
11602 30501 44
11604 4881 73
11605 16134 42
11605 26827 21
11605 46970 59
11609 13479 40
11610 39749 82
11611 4410 21
11611 14033 91
11611 11445 68
11612 20536 2
11614 35240 35
11615 16695 81
11617 43258 49
11619 37720 11
11620 30671 76
11621 48731 24
11622 44775 8
11623 8230 80
11624 21994 20
11626 41955 62
11627 34721 89
11629 37041 54
11629 34094 71
11629 8575 5
11630 21942 51
11631 44507 48
11634 24199 21
11634 21818 67
11637 23030 19
11637 13417 5
11637 42422 74
11638 638 15
11638 16299 27
11639 26271 44
11641 12605 75
11642 4621 21
11642 12925 80
11642 23746 84
11642 23415 7
11642 29417 28
11644 9176 14
11644 15184 67
11644 29016 10
11645 10097 13
11646 42369 92
11650 12194 20
11651 26934 96
11652 30142 81
11653 17005 12
11655 17289 53
11656 31962 20
11656 34579 24
11659 1822 47
11659 2171 66
11659 48414 24
11661 43807 50
11661 43836 25
11663 13375 5
11664 28290 30
11664 46921 10
11667 42761 65
11668 30474 23
11668 31880 71
11670 20573 63
11671 19381 8
11671 45550 65
11673 28353 49
11675 47649 90
11676 7252 48
11676 8108 48
11678 3997 90
11679 25018 73
11679 27132 100
11679 34477 1
11681 36442 93
11682 25232 100
11682 9458 11
11683 5589 54
11690 730 38
11690 40853 83
11690 21373 100
11691 38111 33
11695 18433 42
11695 7565 70
11696 42007 65
11696 6124 53
11697 43379 82
11697 46299 50
11698 3679 19
11700 29573 63
11701 37485 68
11701 24799 82
11703 16757 83
11703 38683 50
11704 7118 52
11704 25222 84
11705 26010 46
11706 33587 42
11706 38136 98
11708 45419 55
11708 39354 61
11711 18659 15
11712 11425 70
11714 28008 20
11714 44490 87
11715 3349 80
11715 22966 19
11716 29255 38
11717 31239 20
11717 31828 73
11719 14935 75
11719 40463 95
11720 22471 81
11721 14884 100
11722 7501 78
11722 16067 54
11725 10063 13
11726 15762 58
11727 21695 86
11728 21201 30
11728 4428 92
11729 14338 12
11730 44683 4
11731 4918 90
11731 40157 76
11733 18107 20
11733 40724 73
11733 28521 34
11733 47612 49
11734 3249 32
11735 16922 15
11736 21641 15
11736 42613 44
11739 33308 86
11739 49959 56
11740 16334 82
11740 41232 83
11740 46534 95
11741 12497 30
11741 16295 47
11741 42286 21
11745 37082 62
11746 48879 76
11749 44047 79
11751 32735 95
11752 36081 29
11753 36352 53
11753 24086 41
11757 1404 28
11757 32960 72
11758 38163 64
11759 2415 47
11759 3004 97
11759 14569 85
11764 11788 38
11764 29326 86
11764 1807 52
11765 28125 31
11766 19635 15
11766 27741 98
11769 5929 26
11770 33500 36
11772 3495 59
11773 26728 48
11773 16855 8
11774 25606 76
11775 4520 49
11776 41943 59
11778 1823 69
11781 46243 62
11782 49112 42
11783 48895 53
11784 44199 31
11785 49504 91
11785 3342 20
11786 7530 26
11787 27710 32
11789 16805 83
11789 37975 98
11791 33644 34
11792 11309 31
11794 10204 21
11795 37673 22
11796 29705 84
11797 18132 16
11797 36955 18
11798 27222 23
11798 28894 91
11801 37672 43
11801 42263 45
11801 45141 2
11802 41941 59
11803 16796 67
11805 2590 57
11805 48451 42
11806 5161 27
11806 42804 1
11806 33879 40
11807 10419 83
11807 43857 42
11809 12824 99
11809 22692 46
11810 45524 22
11812 4689 45
11812 11656 74
11813 3647 14
11815 31321 76
11816 737 45
11816 34275 4
11818 14584 15
11819 320 69
11819 6331 69
11819 14563 69
11819 33206 41
11820 17414 78
11820 24624 51
11821 8832 45
11823 6061 26
11823 19524 81
11824 27771 44
11827 36762 3
11831 980 48
11832 36218 27
11832 4979 82
11832 20378 12
11833 22089 87
11833 47739 84
11834 44897 26
11835 3563 61
11835 7125 93
11835 31862 16
11836 5835 85
11837 10869 17
11837 5228 49
11837 17683 23
11838 16079 24
11838 40531 39
11838 45690 99
11840 29486 72
11840 48823 58
11841 13534 35
11844 20407 35
11846 32707 81
11847 34287 61
11847 378 76
11847 41575 12
11848 23710 91
11848 48502 79
11848 24063 73
11850 4829 33
11850 42844 23
11850 43852 79
11851 15557 70
11851 9379 72
11851 47696 60
11852 5789 16
11852 44060 93
11854 44464 36
11856 10657 11
11857 17813 1
11857 27678 5
11857 48688 76
11857 40691 81
11858 2264 17
11858 41511 32
11859 37290 24
11860 19225 17
11862 45249 44
11862 33422 52
11865 9076 30
11866 46180 83
11866 11270 81
11866 45172 55
11867 28264 56
11867 19996 8
11867 6603 70
11869 28941 78
11870 48517 98
11871 35456 51
11872 22079 45
11872 24335 2
11874 45569 55
11875 18050 1
11876 7744 73
11876 47747 3
11878 11683 22
11878 3662 36
11879 49487 92
11880 17638 97
11881 19714 24
11881 37990 64
11884 3366 96
11885 33249 58
11887 26635 81
11888 38232 16
11888 1694 21
11890 23668 80
11891 36581 8
11891 19754 53
11895 21544 21
11896 40876 35
11897 30785 5
11897 46996 92
11898 5469 18
11898 49022 85
11900 10337 4
11901 13292 53
11901 15370 87
11902 48691 74
11903 20289 70
11904 16108 36
11907 43354 77
11908 48719 53
11909 33823 92
11911 44325 44
11912 4896 4
11915 29253 7
11917 6432 71
11918 33685 36
11918 37800 85
11921 32598 28
11922 20301 23
11922 26553 90
11923 197 14
11924 33601 70
11926 2114 81
11928 10599 54
11929 5170 90
11929 40585 42
11929 5385 65
11931 3807 76
11931 14360 22
11932 28653 33
11932 30965 66
11932 43459 52
11932 34824 32
11933 18507 28
11933 39100 93
11934 43204 13
11934 31431 96
11935 15923 66
11936 13363 62
11936 20645 65
11936 26296 83
11937 18432 86
11937 20227 61
11937 23846 50
11937 6508 67
11937 33132 94
11938 24704 34
11939 19344 53
11941 18788 14
11942 4161 62
11942 28379 78
11942 19294 82
11942 38230 44
11943 27032 61
11943 43624 59
11944 12117 96
11946 426 83
11947 36320 68
11947 48774 49
11949 1937 53
11950 27138 40
11952 39317 78
11952 40077 13
11953 8863 58
11954 10468 6
11954 9812 18
11955 19689 71
11955 47111 16
11956 49019 55
11956 32609 51
11957 19647 23
11957 27194 87
11958 45820 67
11958 47213 61
11960 880 86
11961 15706 60
11961 46999 7
11963 27882 80
11963 30150 30
11964 27831 2
11965 40339 60
11967 46832 53
11967 10196 82
11967 49766 2
11968 39134 93
11968 28251 7
11969 9948 86
11970 26308 15
11972 28034 27
11973 30717 85
11975 3103 82
11975 15606 63
11976 13799 82
11976 44298 36
11977 11139 27
11978 9410 54
11981 39477 9
11981 20442 59
11981 31794 92
11982 33191 74
11983 44455 94
11985 49999 65
11986 35075 57
11986 20801 74
11987 13627 46
11987 45212 44
11989 45065 9
11990 44135 35
11992 32988 24
11995 35267 40
11996 32264 84
11997 9055 70
11997 12414 43
12002 39613 46
12002 6739 31
12004 42315 64
12005 39313 82
12007 5002 38
12007 14761 70
12009 46954 34
12012 11 48
12013 46721 76
12014 5323 54
12014 13518 48
12015 25165 100
12017 27909 8
12018 9435 23
12018 25409 58
12018 3039 71
12019 22191 45
12020 6487 49
12022 30136 90
12026 3021 49
12026 28733 17
12027 15702 80
12029 1064 14
12030 17494 1
12030 32969 13
12031 33839 39
12031 19041 19
12035 29944 56
12035 13380 68
12035 44945 61
12035 44458 38
12037 49058 80
12039 25622 29
12039 42934 22
12039 12787 66
12040 16062 13
12041 31164 76
12045 7137 35
12046 1042 79
12046 3669 64
12048 4270 38
12048 28495 85
12049 6425 17
12051 24019 10
12052 25391 89
12053 1143 36
12054 22758 70
12055 9542 31
12055 14460 68
12057 7963 55
12057 44259 49
12061 14710 55
12064 13050 53
12064 23678 23
12066 35337 75
12066 36948 69
12067 32918 48
12068 5873 52
12068 45314 28
12068 29575 85
12071 32186 69
12073 19187 61
12073 35903 86
12074 46860 88
12079 42696 59
12079 44278 90
12079 35249 61
12085 36693 16
12085 43158 17
12085 26068 64
12086 42398 87
12087 4341 64
12087 18954 14
12088 43269 22
12090 14363 36
12091 4715 43
12092 240 8
12096 6927 92
12096 1242 63
12096 49128 20
12097 38145 94
12099 11384 91
12099 28840 35
12100 14492 92
12100 34149 37
12100 33225 20
12100 36363 14
12100 36857 37
12102 45151 36
12102 47893 4
12102 12736 92
12105 20424 1
12105 39961 13
12106 43415 89
12107 6376 31
12108 32633 67
12109 46922 74
12110 45025 35
12110 46910 25
12110 48554 26
12111 36272 38
12113 4 35
12115 37898 77
12115 14748 47
12115 43911 17
12116 21953 41
12116 41460 4
12117 13657 51
12119 43007 63
12120 39650 34
12121 29117 95
12121 10500 59
12125 48264 95
12125 9054 20
12126 25699 70
12128 7319 31
12128 7011 96
12129 24220 37
12129 1041 13
12131 22110 44
12132 6270 86
12132 39567 1
12133 39320 65
12133 31795 39
12134 7719 5
12134 48590 11
12134 30820 36
12136 17322 49
12139 4158 53
12140 19424 51
12141 17734 38
12143 7281 65
12145 37520 28
12146 18641 18
12147 145 79
12148 4181 58
12149 24478 82
12149 4794 78
12151 8989 62
12153 11907 19
12155 1557 73
12155 5811 26
12157 5634 26
12157 13340 96
12158 9854 28
12158 15745 73
12159 4502 55
12160 5481 62
12161 21941 31
12161 7755 16
12162 37505 92
12162 37995 80
12162 25483 63
12163 9687 12
12163 46135 43
12164 24924 54
12165 45531 100
12166 6511 82
12166 43936 43
12166 46197 65
12167 22048 48
12167 38987 34
12168 18142 37
12169 35699 8
12169 7952 60
12169 9146 47
12170 39865 28
12170 26874 59
12174 30756 29
12175 35316 86
12177 16879 26
12177 47324 4
12178 7841 18
12179 27338 39
12180 14323 22
12181 18597 41
12181 37475 67
12182 32790 50
12182 44861 23
12183 9927 19
12184 32390 67
12189 43626 9
12190 18723 4
12193 39510 51
12194 16911 86
12195 17700 49
12196 7619 6
12197 37539 72
12197 41006 81
12198 36911 41
12198 901 100
12199 28727 73
12201 7135 39
12201 27987 21
12202 6604 96
12203 27047 80
12203 46371 69
12204 20092 27
12204 35653 37
12204 31602 7
12205 20985 34
12205 4958 74
12206 40111 22
12207 4956 69
12210 31276 20
12211 41119 95
12211 36191 49
12212 28574 36
12213 16813 25
12214 23348 61
12215 46073 75
12216 41181 19
12216 37590 75
12217 8537 28
12218 30465 27
12220 41413 42
12222 41368 63
12223 35881 79
12224 38246 37
12225 5645 5
12225 22678 25
12225 34805 78
12226 13752 4
12228 32690 27
12232 19415 62
12232 49135 7
12233 33497 3
12234 4456 92
12235 18264 91
12236 28900 14
12236 15717 42
12237 18768 30
12237 29838 7
12238 29920 80
12239 26297 100
12240 41115 20
12240 48619 7
12241 23102 36
12241 35362 92
12241 20215 81
12246 25788 67
12254 22941 91
12254 35924 29
12255 15072 87
12256 12381 69
12256 30862 57
12256 44108 6
12256 48753 65
12256 23768 33
12257 39249 80
12258 39902 83
12258 19014 76
12260 26118 38
12262 36816 70
12263 26526 60
12264 617 100
12264 26229 50
12265 15255 40
12266 20057 90
12267 35919 31
12267 14445 90
