10000 29994
1472 1473 19
1472 6890 68
1473 1474 90
1473 6586 55
1473 1502 60
1474 1475 58
1474 3939 33
1474 2124 61
1475 1476 52
1475 2094 46
1475 7693 27
1475 327 8
1476 1477 35
1476 610 57
1477 1478 39
1477 4475 47
1477 6906 69
1477 3137 42
1477 9462 21
1478 1479 15
1478 5055 6
1478 1149 57
1479 1480 88
1479 734 86
1479 3559 63
1480 1481 89
1480 7467 37
1480 9717 46
1481 1482 95
1481 5034 23
1481 4406 83
1482 1483 6
1482 4708 35
1482 9552 83
1482 6796 48
1482 9996 89
1482 2730 57
1482 4789 12
1483 1484 53
1483 984 7
1484 1485 35
1485 1486 33
1485 9911 40
1485 1739 7
1485 3759 89
1485 7037 61
1485 9636 62
1486 1487 100
1486 5248 34
1486 9285 99
1486 5489 41
1487 1488 38
1487 2690 57
1487 4364 77
1487 7380 67
1488 1489 86
1488 6873 12
1489 1490 49
1489 4113 19
1489 5348 98
1490 1491 12
1490 8545 38
1491 1492 79
1491 2314 31
1492 1493 41
1492 7417 41
1493 1494 13
1493 4435 48
1493 3608 52
1494 1495 46
1494 3445 16
1495 1496 10
1495 6445 77
1495 6861 41
1496 1497 29
1496 3626 59
1496 3323 44
1496 2568 24
1496 154 8
1496 6841 99
1497 1498 13
1497 9189 44
1497 2817 59
1497 2481 8
1498 1499 6
1499 1500 1
1499 1623 16
1500 1501 29
1500 9619 32
1500 4712 28
1501 1502 15
1501 3589 43
1502 1503 90
1502 1473 84
1503 1504 85
1503 7727 9
1503 129 47
1503 696 89
1504 1505 99
1504 9977 46
1504 1158 23
1505 1506 21
1505 9044 59
1505 7201 63
1505 2693 78
1506 1507 68
1506 9617 83
1506 351 90
1506 4372 57
1506 476 92
1507 1508 66
1507 9529 80
1507 6579 63
1507 5471 27
1508 1509 33
1508 2334 86
1508 6900 7
1509 1510 2
1509 7524 100
1510 1511 80
1510 4876 26
1510 3337 57
1510 8900 42
1510 6036 16
1510 4046 73
1511 1512 63
1511 9589 41
1511 1288 60
1511 4086 9
1511 9163 33
1512 1513 25
1512 7847 1
1512 1085 82
1513 1514 7
1513 4991 64
1514 1515 37
1515 1516 90
1516 1517 81
1516 5239 89
1516 6723 10
1517 1518 67
1517 3974 10
1517 1234 21
1518 1519 10
1518 9221 52
1518 9463 54
1518 823 36
1518 6073 13
1518 9648 10
1519 1520 79
1519 7533 91
1519 400 66
1520 1521 37
1520 6574 22
1520 3735 60
1520 6422 1
1521 1522 19
1522 1523 6
1523 1524 77
1523 7833 55
1524 1525 40
1524 6997 84
1524 7934 83
1525 1526 18
1525 8468 58
1525 634 77
1525 4948 87
1525 4528 84
1526 1527 99
1526 4794 16
1527 1528 93
1527 5674 51
1527 1772 58
1527 3482 40
1528 1529 57
1528 5797 95
1528 2477 27
1528 9268 94
1529 1530 30
1529 7425 10
1530 1531 93
1530 7639 49
1531 1532 79
1532 1533 16
1533 1534 47
1533 8503 21
1533 9650 65
1534 1535 39
1534 8164 73
1535 1536 79
1535 9853 30
1535 5278 53
1536 1537 90
1536 5851 47
1537 1538 92
1538 1539 70
1538 868 5
1538 6891 1
1538 7550 81
1538 4616 24
1538 8702 79
1539 1540 31
1540 1541 54
1541 1542 27
1541 4926 70
1541 7936 11
1542 1543 72
1543 1544 44
1544 1545 9
1544 4481 89
1544 5735 2
1544 1358 52
1544 24 81
1545 1546 30
1545 7663 21
1545 9258 40
1545 2860 69
1545 1192 86
1545 5608 81
1546 1547 56
1546 3281 1
1546 5934 24
1547 1548 55
1547 4176 2
1547 2061 21
1547 918 74
1548 1549 61
1548 9930 86
1548 5830 8
1549 1550 52
1549 2166 62
1549 9066 65
1550 1551 16
1550 1341 23
1550 622 31
1551 1552 73
1551 957 59
1551 3683 9
1551 2178 20
1552 1553 35
1552 8485 5
1552 2795 54
1552 8362 18
1552 7607 72
1552 6738 68
1553 1554 54
1553 1248 10
1554 1555 54
1554 2801 76
1554 3850 80
1555 1556 66
1555 96 65
1555 5985 67
1555 3653 69
1556 1557 11
1556 8586 48
1556 3094 45
1556 9998 22
1557 1558 47
1557 3253 34
1557 6035 24
1558 1559 37
1559 1560 8
1559 5815 51
1559 5412 92
1559 8337 31
1560 1561 86
1560 3677 37
1561 1562 56
1561 5434 39
1562 1563 6
1562 4760 6
1563 1564 51
1564 1565 33
1564 2015 68
1564 8222 74
1564 6904 37
1565 1566 43
1565 6220 23
1565 4453 57
1566 1567 40
1566 1626 95
1567 1568 87
1567 548 39
1568 1569 4
1568 6065 65
1568 1332 98
1568 7395 98
1569 1570 39
1569 6519 80
1570 1571 78
1570 534 39
1570 7144 59
1570 3096 30
1571 1572 82
1572 1573 66
1572 1909 19
1573 1574 29
1574 1575 26
1574 5187 91
1575 1576 15
1575 5738 78
1575 9978 100
1576 1577 52
1576 3717 64
1577 1578 24
1577 2423 48
1577 358 93
1577 9714 13
1577 738 19
1578 1579 43
1578 7276 34
1578 4877 77
1579 1580 59
1579 5949 100
1579 7795 8
1579 5627 1
1580 1581 96
1580 610 18
1580 513 20
1580 5917 43
1581 1582 16
1581 4958 14
1581 6872 16
1582 1583 32
1583 1584 85
1583 5734 10
1583 261 45
1583 3418 65
1583 9219 36
1584 1585 90
1584 9879 34
1584 2354 40
1584 183 59
1584 3393 87
1584 9866 99
1585 1586 91
1585 1749 79
1586 1587 67
1586 3318 63
1586 9777 47
1587 1588 58
1587 74 23
1588 1589 63
1589 1590 46
1589 4361 11
1590 1591 99
1590 9878 88
1590 7818 39
1591 1592 90
1592 1593 49
1592 5751 84
1592 4849 5
1593 1594 30
1593 8048 53
1593 7047 99
1594 1595 18
1595 1596 19
1595 8395 18
1595 9596 14
1595 4187 24
1596 1597 92
1596 2702 76
1596 3991 57
1596 785 4
1597 1598 90
1597 1049 19
1597 6542 17
1598 1599 58
1598 5393 96
1598 1409 66
1599 1600 13
1599 5360 35
1599 292 89
1599 1231 93
1599 5767 99
1600 1601 61
1600 5010 84
1601 1602 11
1601 731 41
1601 4265 1
1601 3589 36
1601 8170 27
1602 1603 68
1602 9672 80
1602 3424 83
1602 5015 25
1603 1604 51
1603 6770 92
1604 1605 62
1604 7947 72
1605 1606 91
1605 2287 6
1605 2282 92
1606 1607 3
1606 2600 50
1606 2157 18
1607 1608 87
1607 8862 10
1607 6073 10
1608 1609 27
1608 8600 6
1608 6333 43
1608 8034 26
1608 1695 81
1609 1610 75
1609 3945 87
1609 6708 48
1610 1611 77
1610 6685 90
1610 8696 30
1611 1612 94
1611 5976 51
1611 1427 55
1612 1613 92
1612 9989 46
1612 9945 84
1612 861 34
1613 1614 44
1613 6154 57
1613 9362 44
1614 1615 42
1614 8841 4
1614 1684 20
1614 3872 28
1615 1616 55
1615 4266 86
1615 956 79
1615 1434 47
1615 3418 88
1616 1617 88
1617 1618 32
1618 1619 5
1618 991 93
1618 8313 74
1618 632 20
1618 9650 56
1618 3759 26
1619 1620 34
1619 5388 44
1620 1621 58
1620 4288 73
1621 1622 3
1621 5362 28
1621 5795 43
1621 5846 62
1622 1623 43
1622 6513 48
1622 4773 38
1623 1624 44
1623 8366 10
1623 1499 73
1623 8809 56
1623 4775 12
1623 6513 16
1624 1625 23
1624 6183 22
1625 1626 50
1625 8368 5
1626 1627 11
1626 1566 12
1626 1168 49
1626 6112 34
1627 1628 81
1627 8749 41
1627 7559 57
1627 1690 84
1628 1629 6
1628 1777 2
1628 1686 89
1629 1630 9
1629 9300 99
1630 1631 77
1630 5586 20
1630 5979 9
1630 3751 71
1631 1632 85
1631 723 94
1631 7707 35
1631 8497 70
1632 1633 13
1632 2307 99
1632 6419 85
1633 1634 94
1633 6410 30
1633 7292 46
1634 1635 55
1634 6833 79
1634 1261 44
1635 1636 2
1635 5782 24
1635 2340 93
1635 7445 51
1635 541 86
1636 1637 65
1637 1638 13
1637 6400 79
1637 9074 78
1637 8692 50
1638 1639 89
1638 4920 44
1638 9495 43
1638 9321 84
1638 168 8
1638 6683 62
1639 1640 91
1639 8538 39
1639 4143 59
1639 4681 18
1640 1641 54
1641 1642 80
1641 7974 18
1641 3180 31
1642 1643 76
1642 3471 94
1642 2790 4
1643 1644 45
1644 1645 55
1644 6231 48
1645 1646 33
1645 296 3
1646 1647 4
1647 1648 21
1647 7014 94
1647 7176 52
1647 6678 89
1647 6183 79
1648 1649 7
1648 5261 37
1649 1650 23
1649 3245 76
1650 1651 66
1650 1458 43
1651 1652 91
1651 9283 83
1651 1691 98
1651 4986 29
1651 5392 42
1652 1653 3
1653 1654 68
1653 910 29
1653 9652 8
1653 121 26
1654 1655 46
1654 9057 100
1654 4751 49
1654 228 72
1655 1656 89
1655 9300 77
1655 1667 13
1656 1657 79
1656 8714 10
1656 6556 54
1657 1658 72
1657 1665 31
1657 6822 6
1657 9454 100
1658 1659 61
1659 1660 18
1659 9289 82
1659 8240 18
1659 2679 78
1659 6509 79
1659 9738 50
1659 6646 37
1660 1661 62
1660 441 79
1660 4084 61
1661 1662 98
1662 1663 84
1662 4204 62
1662 9601 81
1662 9314 30
1663 1664 22
1663 8971 71
1663 5536 22
1664 1665 29
1664 5400 44
1664 6222 25
1664 604 14
1664 750 18
1665 1666 70
1665 1028 74
1665 5251 7
1665 1657 65
1666 1667 94
1667 1668 55
1667 2242 51
1667 1655 30
1668 1669 48
1668 471 35
1669 1670 8
1670 1671 56
1670 7122 46
1670 4454 51
1670 7067 75
1670 2081 44
1671 1672 68
1671 2389 70
1671 6680 63
1672 1673 73
1672 2444 99
1672 2106 86
1673 1674 20
1673 8518 1
1673 987 54
1674 1675 43
1674 6614 52
1674 7179 47
1675 1676 80
1675 7066 14
1676 1677 58
1676 2798 75
1676 6962 76
1677 1678 99
1678 1679 29
1678 3099 23
1678 9575 34
1678 2944 96
1678 2992 61
1679 1680 2
1679 5868 32
1679 226 18
1680 1681 41
1680 8893 3
1680 4498 41
1680 2528 51
1681 1682 83
1681 5822 11
1681 4631 43
1682 1683 13
1682 513 2
1682 7123 78
1683 1684 75
1683 3192 17
1683 7649 60
1683 2640 47
1683 3409 4
1683 8711 100
1684 1685 13
1684 6719 49
1684 1614 30
1684 8519 33
1684 7365 38
1684 2719 46
1684 9200 13
1685 1686 66
1685 2416 93
1686 1687 73
1686 1628 4
1687 1688 84
1687 5993 87
1688 1689 84
1688 736 69
1689 1690 33
1690 1691 3
1690 1627 50
1691 1692 89
1691 1651 33
1691 1152 38
1691 2979 9
1691 5005 79
1692 1693 34
1692 3283 44
1692 1695 2
1693 1694 50
1693 3028 28
1693 6546 93
1694 1695 22
1694 3886 71
1694 2864 29
1695 1696 87
1695 1692 57
1695 1608 38
1696 1697 49
1696 3676 55
1697 1698 5
1697 927 53
1697 6362 77
1698 1699 51
1698 3502 50
1699 1700 21
1699 4829 18
1699 2370 91
1700 1701 12
1701 1702 67
1701 1955 43
1701 6900 3
1702 1703 36
1703 1704 34
1703 6388 51
1704 1705 10
1704 9639 24
1704 6545 60
1705 1706 65
1705 3135 27
1706 1707 95
1706 825 99
1707 1708 36
1708 1709 37
1708 412 43
1708 1067 56
1708 2615 46
1709 1710 100
1709 685 68
1710 1711 53
1710 9025 10
1710 2651 84
1710 6396 67
1710 5222 97
1711 1712 53
1711 1983 50
1711 6625 79
1712 1713 60
1712 8203 23
1713 1714 93
1713 698 26
1713 973 24
1713 994 2
1714 1715 53
1714 7202 65
1715 1716 33
1715 3871 94
1715 6683 19
1715 7632 92
1715 9044 9
1716 1717 37
1716 4541 93
1716 9551 93
1716 7751 87
1716 7814 24
1717 1718 19
1717 3757 14
1718 1719 18
1718 9952 7
1719 1720 42
1719 6675 65
1719 5506 35
1720 1721 80
1720 2164 46
1721 1722 93
1721 8471 52
1722 1723 94
1722 6616 46
1722 860 39
1723 1724 77
1723 5609 22
1723 4743 75
1724 1725 34
1724 8749 91
1724 8202 19
1724 7213 74
1725 1726 26
1726 1727 72
1726 6227 19
1726 7236 88
1726 8448 78
1727 1728 38
1727 5345 71
1727 1302 21
1728 1729 60
1728 7991 91
1729 1730 49
1729 5691 61
1729 3481 21
1729 3107 99
1730 1731 54
1730 2752 100
1730 2763 40
1730 3895 11
1730 8829 50
1730 1957 62
1731 1732 50
1731 3489 83
1731 214 72
1731 520 7
1731 5284 47
1731 4685 80
1732 1733 66
1732 8589 23
1732 8845 78
1733 1734 22
1733 8625 1
1733 2574 15
1733 7486 66
1734 1735 86
1735 1736 25
1735 8490 80
1735 8137 54
1735 2093 33
1736 1737 11
1736 7711 75
1736 6207 65
1736 2987 76
1736 2259 11
1736 570 47
1737 1738 92
1737 3019 40
1737 4957 80
1738 1739 37
1739 1740 77
1739 1485 43
1739 5373 21
1739 2701 52
1739 6488 13
1740 1741 31
1740 4303 42
1740 696 81
1741 1742 35
1741 869 82
1742 1743 5
1742 4273 8
1743 1744 77
1743 9246 34
1743 7662 50
1743 2218 14
1744 1745 12
1744 8162 87
1744 2175 95
1744 3464 67
1744 1420 48
1745 1746 79
1745 8104 78
1745 3230 59
1745 3514 90
1746 1747 22
1746 4589 90
1747 1748 89
1748 1749 95
1748 5498 2
1749 1750 99
1749 1585 15
1750 1751 77
1750 612 14
1750 9899 40
1750 3008 72
1751 1752 18
1751 2556 19
1752 1753 93
1752 6624 17
1753 1754 81
1753 8688 85
1753 586 2
1753 6988 91
1753 4055 90
1754 1755 32
1754 41 81
1754 3934 41
1755 1756 57
1756 1757 90
1756 7405 60
1756 7954 22
1756 5705 7
1756 8599 17
1757 1758 50
1757 9965 17
1757 1986 61
1757 4453 54
1757 2661 47
1757 8357 40
1757 3681 47
1758 1759 88
1758 7579 24
1758 777 34
1759 1760 29
1759 3060 75
1759 4105 59
1759 3916 19
1760 1761 27
1760 4967 45
1760 3422 22
1760 3146 43
1761 1762 42
1761 7805 48
1761 5256 44
1761 3862 86
1762 1763 48
1762 484 29
1762 4522 62
1762 3409 94
1763 1764 18
1763 2115 10
1763 2197 75
1764 1765 62
1764 4369 58
1764 410 27
1764 9283 10
1764 8922 93
1765 1766 72
1765 4783 12
1765 8671 68
1765 4081 98
1766 1767 85
1766 5810 8
1766 5853 35
1767 1768 81
1767 8084 96
1767 9505 23
1768 1769 19
1768 8440 35
1768 6261 50
1768 2320 87
1769 1770 83
1769 5749 86
1769 8939 49
1769 1064 46
1769 9390 56
1769 8017 34
1770 1771 45
1771 1772 97
1771 607 3
1772 1773 85
1772 7308 26
1772 1527 92
1772 226 52
1773 1774 85
1773 804 100
1773 1208 14
1773 5887 75
1774 1775 76
1775 1776 59
1775 3592 79
1775 3846 84
1775 3114 75
1776 1777 73
1776 7211 63
1777 1778 99
1777 1628 69
1777 78 52
1777 7013 35
1778 1779 90
1778 8542 56
1778 4135 40
1778 6185 72
1779 1780 2
1779 6087 32
1779 596 58
1780 1781 78
1781 1782 37
1782 1783 21
1783 1784 26
1783 8028 85
1783 7833 77
1783 4428 17
1784 1785 44
1784 9782 45
1785 1786 99
1785 5404 56
1786 1787 5
1786 9651 28
1786 8193 41
1786 6747 28
1786 3431 40
1786 7364 44
1787 1788 56
1787 9421 74
1787 4000 14
1787 7247 80
1788 1789 52
1788 2354 23
1788 9286 55
1789 1790 23
1789 8175 99
1789 5039 23
1790 1791 55
1791 1792 52
1791 8356 41
1792 1793 18
1792 6069 47
1792 8263 71
1793 1794 55
1793 7378 53
1793 5356 8
1794 1795 27
1794 7607 30
1794 7218 83
1794 4876 15
1795 1796 60
1795 7783 69
1796 1797 24
1796 712 79
1797 1798 18
1797 5372 65
1797 2167 85
1798 1799 8
1798 9214 50
1798 6246 84
1799 1800 23
1799 5478 52
1799 582 69
1800 1801 26
1800 5844 15
1800 9949 71
1801 1802 18
1801 5452 70
1801 3011 28
1802 1803 57
1802 5998 74
1802 8801 39
1802 7015 51
1802 7484 90
1803 1804 44
1803 4311 14
1803 3157 91
1803 6805 28
1803 2014 49
1804 1805 19
1804 3722 29
1804 1853 71
1805 1806 80
1805 7644 85
1805 8467 62
1805 9234 99
1806 1807 58
1807 1808 6
1807 2188 62
1807 434 58
1808 1809 84
1808 1201 9
1808 1044 16
1809 1810 46
1809 9844 3
1810 1811 43
1810 7288 57
1810 5606 86
1811 1812 33
1811 6186 32
1812 1813 73
1812 4563 96
1812 4665 94
1813 1814 4
1813 4470 42
1813 3240 63
1813 6532 55
1814 1815 11
1814 3037 93
1814 7274 10
1815 1816 59
1815 9745 69
1815 5786 3
1815 7902 72
1816 1817 24
1816 7530 69
1816 6705 92
1817 1818 97
1817 9636 9
1818 1819 10
1818 249 68
1818 5145 6
1819 1820 26
1819 6467 97
1819 6582 57
1819 5660 97
1820 1821 40
1820 2497 16
1820 7823 89
1820 1050 84
1820 6984 83
1820 8464 53
1821 1822 15
1822 1823 81
1822 6867 33
1822 7627 53
1822 6249 72
1822 9832 42
1822 6108 94
1822 1368 47
1823 1824 50
1823 9493 5
1823 5728 49
1824 1825 54
1824 169 20
1825 1826 3
1825 1408 85
1825 6559 16
1826 1827 48
1826 8422 87
1827 1828 21
1827 9410 57
1827 3310 32
1827 5469 100
1827 3442 77
1827 2023 62
1828 1829 22
1828 9263 5
1829 1830 67
1829 9400 72
1830 1831 5
1830 2165 99
1830 5739 46
1830 208 95
1830 9658 19
1831 1832 87
1831 2749 55
1832 1833 55
1832 277 67
1833 1834 85
1834 1835 96
1834 1256 12
1835 1836 82
1835 8779 29
1835 9495 93
1836 1837 53
1836 6295 78
1836 8293 40
1837 1838 54
1837 782 40
1837 8180 44
1838 1839 12
1838 252 43
1838 1973 28
1839 1840 71
1839 1420 96
1839 5715 41
1840 1841 62
1840 7336 82
1840 4341 99
1841 1842 86
1841 5808 21
1842 1843 71
1842 9177 5
1843 1844 97
1843 50 3
1843 1247 80
1844 1845 85
1844 4580 60
1845 1846 52
1845 6644 18
1845 3032 43
1846 1847 30
1846 5181 4
1846 2665 49
1847 1848 35
1847 6687 25
1847 8868 37
1847 4864 100
1848 1849 47
1848 2181 65
1848 7675 83
1848 7952 64
1849 1850 6
1850 1851 57
1851 1852 80
1851 6918 12
1852 1853 41
1852 9492 26
1852 6525 7
1852 8216 59
1853 1854 39
1853 2412 88
1853 1804 85
1854 1855 10
1854 6611 48
1855 1856 2
1855 9955 23
1856 1857 74
1856 4433 70
1856 4677 43
1857 1858 21
1857 9335 27
1857 920 16
1858 1859 38
1858 9306 6
1859 1860 75
1859 6820 66
1859 4444 31
1860 1861 27
1860 7333 58
1860 4120 4
1861 1862 57
1861 3853 15
1861 3745 45
1862 1863 19
1862 9583 59
1862 3538 100
1863 1864 64
1863 299 100
1864 1865 3
1864 8918 46
1865 1866 97
1865 9777 54
1865 9201 51
1866 1867 78
1866 7916 94
1866 1125 7
1867 1868 41
1867 3820 88
1868 1869 53
1868 881 78
1868 5946 19
1868 5418 41
1868 8373 88
1869 1870 45
1870 1871 82
1870 2171 93
1870 8237 54
1871 1872 25
1871 4607 21
1872 1873 83
1872 4594 23
1872 6273 33
1872 2570 96
1872 9383 6
1872 7397 46
1873 1874 52
1873 7169 40
1874 1875 44
1875 1876 17
1875 2831 74
1875 9007 71
1875 4754 68
1876 1877 41
1876 4581 96
1876 141 14
1877 1878 27
1877 6555 53
1878 1879 14
1878 685 9
1879 1880 95
1879 9738 72
1879 8669 13
1880 1881 61
1880 1449 30
1880 8703 70
1880 34 24
1881 1882 20
1881 6844 40
1881 3606 42
1882 1883 29
1882 8127 86
1882 8882 43
1883 1884 100
1883 6090 81
1884 1885 83
1884 9822 40
1884 6533 30
1884 8075 1
1885 1886 100
1885 6399 63
1885 6932 14
1885 4368 6
1885 3483 21
1886 1887 86
1886 9383 42
1886 7192 16
1886 8999 88
1887 1888 88
1887 176 9
1887 7659 40
1887 8993 52
1888 1889 91
1888 1970 46
1888 6278 36
1888 3053 87
1889 1890 46
1889 9203 85
1889 4316 39
1890 1891 51
1890 3207 57
1890 4964 25
1890 4898 99
1891 1892 2
1891 5346 1
1891 2670 44
1892 1893 72
1892 5959 52
1893 1894 39
1893 3714 21
1893 6075 79
1893 6753 84
1894 1895 23
1894 1404 82
1894 4259 23
1894 164 19
1895 1896 35
1895 8159 71
1895 1010 46
1895 2802 54
1896 1897 54
1896 7467 28
1897 1898 25
1897 2354 83
1898 1899 2
1898 5444 59
1898 9487 4
1899 1900 51
1899 4151 65
1899 7196 72
1899 9558 63
1900 1901 19
1900 9650 61
1900 192 53
1900 2709 79
1901 1902 72
1901 5998 14
1901 9953 23
1901 6254 7
1902 1903 75
1902 8317 54
1903 1904 90
1903 6243 67
1903 544 52
1903 3768 23
1904 1905 93
1904 994 16
1905 1906 89
1905 5201 34
1905 9153 76
1905 7348 20
1906 1907 58
1906 9093 12
1907 1908 28
1907 4990 54
1907 5443 56
1907 7162 78
1908 1909 21
1908 415 35
1908 6186 1
1908 4358 33
1908 3984 28
1909 1910 62
1909 8225 92
1909 1572 30
1909 4506 33
1909 2838 30
1910 1911 48
1910 1318 72
1911 1912 50
1911 9323 37
1912 1913 40
1913 1914 76
1913 9259 73
1913 81 47
1914 1915 22
1914 8834 84
1914 4260 27
1915 1916 66
1916 1917 36
1916 4588 85
1916 8344 84
1916 3479 62
1916 350 70
1917 1918 24
1917 2543 93
1917 7145 55
1917 3274 94
1918 1919 42
1918 307 31
1919 1920 90
1919 6267 51
1919 2222 55
1919 7767 15
1920 1921 53
1920 7110 80
1921 1922 86
1921 7413 17
1921 3711 5
1921 4348 32
1921 3724 92
1922 1923 30
1922 484 80
1923 1924 26
1923 7224 57
1924 1925 50
1924 2707 98
1925 1926 62
1926 1927 32
1927 1928 67
1927 4219 53
1927 7792 88
1927 9224 72
1927 6706 97
1928 1929 75
1928 6083 69
1929 1930 20
1929 9818 55
1930 1931 3
1931 1932 65
1932 1933 61
1932 6982 98
1933 1934 52
1934 1935 90
1934 296 15
1935 1936 46
1935 7438 78
1936 1937 61
1936 5184 93
1936 2858 50
1936 5133 50
1936 1361 61
1937 1938 100
1937 2888 88
1937 8735 81
1938 1939 47
1938 6683 64
1938 3516 10
1938 4712 42
1939 1940 63
1939 3857 50
1939 3249 25
1940 1941 1
1941 1942 69
1941 5896 60
1941 7392 88
1942 1943 73
1942 2020 34
1942 7620 25
1942 7312 43
1943 1944 16
1943 4568 6
1944 1945 65
1944 4499 99
1944 524 1
1945 1946 90
1945 3816 82
1946 1947 54
1946 5361 57
1946 9899 25
1947 1948 90
1947 6405 67
1948 1949 29
1948 6695 43
1949 1950 20
1949 2822 30
1949 1054 2
1950 1951 79
1950 5956 31
1950 5098 58
1951 1952 18
1951 7559 18
1952 1953 87
1952 8621 61
1953 1954 7
1953 6971 74
1953 9761 75
1953 9836 68
1954 1955 28
1954 9800 7
1954 471 47
1954 3580 36
1955 1956 35
1955 9072 52
1955 1701 40
1955 7376 99
1956 1957 60
1957 1958 50
1957 6154 19
1957 6963 13
1957 1730 77
1958 1959 29
1959 1960 39
1959 5336 51
1960 1961 11
1960 384 96
1960 748 50
1961 1962 9
1961 8623 5
1961 4367 26
1961 4878 12
1962 1963 82
1963 1964 78
1963 2267 30
1964 1965 56
1964 8244 22
1964 9366 75
1965 1966 29
1965 1306 57
1966 1967 2
1967 1968 86
1967 3547 84
1967 584 10
1968 1969 68
1968 4346 67
1969 1970 95
1969 8502 11
1969 5752 39
1970 1971 21
1970 1888 61
1970 9582 66
1971 1972 79
1971 3107 86
1972 1973 20
1973 1974 61
1973 1246 97
1973 3786 45
1973 1838 30
1974 1975 91
1974 269 93
1974 5170 34
1974 6597 72
1974 9189 96
1974 3217 17
1974 2946 25
1975 1976 35
1976 1977 1
1976 2660 15
1976 5299 81
1977 1978 21
1977 9619 54
1978 1979 27
1978 3879 13
1978 637 57
1979 1980 16
1979 7688 59
1979 2720 92
1979 7378 67
1979 4677 56
1979 8377 77
1980 1981 19
1980 850 1
1980 5350 22
1980 10 68
1980 610 91
1981 1982 54
1981 6611 96
1981 8131 84
1981 7591 42
1981 3069 94
1982 1983 17
1982 7656 31
1982 3267 28
1982 3322 80
1983 1984 39
1983 4395 76
1983 1711 3
1983 9017 38
1984 1985 82
1985 1986 88
1985 5636 51
1985 6692 40
1985 3922 8
1985 2651 92
1985 10 34
1985 2812 77
1985 8255 56
1986 1987 47
1986 495 18
1986 8996 74
1986 1757 40
1987 1988 71
1987 2280 76
1987 8873 68
1987 6025 72
1987 162 75
1988 1989 61
1988 6139 34
1989 1990 41
1989 7089 57
1990 1991 4
1990 319 69
1991 1992 91
1991 7048 85
1991 2861 75
1991 7458 84
1992 1993 71
1992 3958 11
1992 3447 84
1993 1994 78
1993 6893 81
1993 4856 9
1993 1194 22
1993 9500 6
1994 1995 34
1994 6846 31
1994 4685 16
1995 1996 88
1995 5735 19
1995 690 47
1995 466 41
1996 1997 65
1996 5962 80
1996 3171 15
1997 1998 22
1997 1330 10
1997 8681 61
1997 7947 35
1997 5454 7
1997 6913 100
1998 1999 95
1998 7435 8
1998 9115 90
1999 2000 43
1999 2044 31
2000 2001 31
2000 1330 89
2001 2002 64
2001 3066 75
2002 2003 22
2002 8171 60
2003 2004 52
2003 550 89
2003 3322 93
2003 5210 27
2003 8357 56
2004 2005 19
2004 5175 55
2004 3978 44
2004 8906 59
2005 2006 57
2005 2589 18
2006 2007 66
2007 2008 65
2008 2009 80
2008 5599 31
2008 5572 68
2008 2454 25
2008 453 17
2008 5754 36
2009 2010 95
2009 5234 90
2009 5811 61
2010 2011 42
2010 5555 21
2011 2012 88
2011 4428 96
2011 3897 54
2011 7434 50
2012 2013 61
2012 370 76
2012 7864 22
2012 449 41
2012 6406 71
2013 2014 100
2014 2015 62
2014 1803 48
2015 2016 90
2015 1564 89
2015 204 18
2015 3315 23
2015 7585 1
2016 2017 55
2016 4960 59
2016 6411 56
2016 7891 44
2017 2018 97
2017 2204 83
2018 2019 89
2019 2020 89
2019 9415 97
2019 2753 47
2019 5976 68
2020 2021 38
2020 1942 70
2020 7208 94
2020 9528 25
2020 7582 13
2021 2022 16
2021 3148 100
2021 4279 40
2022 2023 58
2022 373 58
2023 2024 9
2023 1827 62
2024 2025 25
2024 9663 77
2025 2026 29
2025 5996 21
2025 8557 11
2026 2027 63
2026 6796 58
2026 5756 7
2026 3743 41
2026 458 5
2027 2028 32
2027 7488 62
2027 7935 30
2028 2029 96
2028 888 86
2028 4071 36
2028 65 60
2029 2030 43
2029 7653 94
2029 6997 61
2029 1225 37
2030 2031 5
2030 3963 29
2030 4347 27
2030 9025 9
2031 2032 39
2031 206 38
2031 279 62
2032 2033 49
2032 6316 43
2033 2034 52
2033 1315 30
2033 9548 9
2034 2035 18
2034 9579 97
2034 1357 40
2034 971 62
2035 2036 54
2036 2037 84
2036 427 57
2036 6161 60
2037 2038 30
2037 9864 92
2038 2039 61
2038 8383 25
2038 372 81
2039 2040 86
2039 6116 43
2039 3165 47
2040 2041 25
2040 9522 47
2040 120 98
2041 2042 81
2041 1189 24
2042 2043 24
2042 5587 52
2042 8676 56
2043 2044 71
2043 117 68
2043 6463 60
2043 8600 37
2044 2045 75
2044 1999 42
2044 8032 90
2044 8455 15
2044 7969 83
2045 2046 44
2046 2047 54
2046 5516 47
2046 9654 44
2047 2048 88
2047 5091 45
2047 2517 13
2048 2049 29
2048 5748 61
2048 6183 83
2049 2050 12
2049 3601 65
2049 4710 33
2049 1451 9
2049 4569 48
2049 2242 10
2050 2051 33
2051 2052 76
2051 9640 69
2051 7915 24
2051 8486 89
2052 2053 36
2052 5848 89
2052 4781 81
2053 2054 29
2053 5583 77
2054 2055 28
2054 2850 71
2054 6089 85
2054 5743 94
2054 6063 93
2054 2937 24
2054 9030 74
2055 2056 53
2055 9294 34
2056 2057 71
2056 7756 16
2056 7027 29
2057 2058 99
2057 8112 8
2058 2059 75
2059 2060 74
2059 3588 66
2059 7862 33
2060 2061 83
2060 4088 16
