10000 9999
1915 5138 15
1916 5100 6
1917 9387 79
1917 8038 9
1918 2467 97
1918 6625 31
1920 511 5
1921 3388 59
1921 5391 44
1921 6641 1
1921 7548 43
1922 1646 72
1923 7892 31
1924 2401 85
1926 2180 62
1926 4332 100
1926 6495 54
1926 676 17
1926 2631 71
1927 8967 85
1930 7228 26
1930 7866 81
1931 9813 67
1932 7658 58
1933 5685 4
1934 9925 59
1935 1438 37
1936 9772 91
1939 9293 62
1940 1258 47
1940 7756 55
1941 2504 74
1942 9033 96
1944 8364 48
1945 4479 99
1946 6284 16
1946 6969 11
1947 5141 55
1947 4886 53
1948 4172 87
1948 7429 17
1950 8386 32
1951 4773 65
1952 5124 3
1953 7780 69
1953 8451 56
1955 895 92
1956 5668 52
1958 7339 30
1962 5624 86
1963 2320 83
1963 2671 26
1963 4112 95
1963 4340 69
1963 9417 2
1966 1433 62
1968 585 86
1969 175 50
1971 3976 21
1972 6844 5
1974 8935 76
1975 5233 13
1975 2685 75
1976 8801 85
1977 7581 38
1978 9854 39
1979 3184 2
1981 3367 84
1981 4310 98
1981 5230 40
1982 5037 60
1982 2517 74
1983 8116 39
1985 133 44
1991 2372 11
1991 7101 89
1992 6529 60
1993 9316 21
1994 5160 46
1995 3364 47
1995 1454 8
1996 8305 33
1997 2012 31
1997 822 16
1997 9596 34
1998 868 86
1998 7991 60
1998 841 75
1999 6932 36
2002 1529 5
2002 1666 13
2003 3888 74
2005 4125 31
2008 6218 84
2010 2216 30
2012 1578 71
2014 5123 19
2016 363 99
2016 2479 92
2016 9581 3
2017 2441 86
2018 7348 73
2018 8808 25
2018 5605 57
2018 4151 72
2019 2523 90
2020 217 61
2022 2928 94
2023 1865 84
2025 1998 59
2026 9133 40
2026 4905 25
2028 9531 91
2029 1985 54
2030 9745 48
2032 8061 80
2032 6598 64
2034 8612 68
2035 9391 19
2038 1096 39
2039 6491 60
2041 68 55
2041 4048 29
2042 4042 12
2042 8413 46
2045 7478 97
2048 5758 18
2048 1584 57
2050 9815 10
2053 9326 87
2058 8696 56
2059 861 50
2061 7528 72
2061 9904 81
2062 4685 8
2063 350 75
2063 8946 24
2063 6811 74
2065 441 26
2066 8430 71
2066 6724 85
2067 36 30
2068 6345 10
2068 2872 44
2068 3380 35
2069 500 14
2071 8781 74
2072 2814 66
2073 2364 99
2075 7582 36
2076 8220 81
2078 9324 96
2079 2633 85
2081 6807 30
2082 260 55
2082 9081 57
2083 9050 51
2085 4960 24
2085 9296 63
2085 2114 79
2087 6349 58
2089 8406 52
2090 3087 90
2090 9505 49
2091 7085 22
2092 1167 1
2094 3986 78
2094 3436 8
2094 3878 97
2095 7704 19
2095 48 87
2099 6084 31
2100 1245 64
2100 2470 4
2101 1235 68
2101 9961 55
2102 2141 39
2106 9683 65
2106 2389 33
2108 3423 36
2108 9621 38
2108 2482 25
2109 1729 64
2109 8517 1
2110 2771 35
2110 8440 65
2110 9654 7
2111 5041 89
2111 679 16
2114 6758 47
2115 2402 37
2116 8758 76
2116 6305 67
2123 5172 17
2124 7676 40
2127 2450 23
2127 2584 64
2128 2635 74
2130 4058 27
2130 5132 18
2130 8156 26
2130 7561 23
2133 5915 76
2135 3912 61
2136 4679 79
2137 543 74
2138 9583 46
2140 7103 1
2141 7414 70
2141 9797 61
2142 5746 25
2142 9052 32
2143 424 86
2143 440 54
2145 5798 86
2146 7124 36
2146 9919 5
2147 3806 10
2147 3402 52
2148 568 82
2149 2305 12
2149 7367 10
2149 8067 9
2149 9118 30
2150 2522 31
2151 641 37
2152 6367 20
2153 4633 61
2153 8096 91
2153 4525 58
2153 7340 67
2154 989 90
2155 5362 71
2156 5817 1
2156 8287 52
2157 5516 51
2157 7093 67
2158 5707 85
2158 6017 89
2161 5871 54
2162 4597 98
2163 1798 46
2163 7494 35
2164 1785 33
2164 8434 85
2164 8725 98
2164 7739 32
2165 6458 39
2167 7396 86
2168 1777 74
2168 5109 94
2168 8353 54
2170 9337 60
2172 3480 87
2173 3637 50
2173 7168 34
2174 5149 35
2178 3034 34
2178 4447 80
2184 843 18
2184 6340 33
2185 361 32
2186 5089 16
2186 7915 8
2187 5079 68
2188 623 15
2191 5618 67
2191 9786 8
2193 1462 89
2196 4793 8
2196 4700 32
2197 5282 85
2200 6347 76
2200 3238 26
2201 6941 88
2202 8634 30
2202 1756 18
2204 2431 8
2205 6142 64
2205 2061 1
2207 7794 98
2207 9524 9
2209 7024 81
2210 703 52
2212 493 62
2214 85 37
2214 9799 52
2215 8214 57
2217 8231 66
2218 580 89
2218 9553 81
2219 2108 67
2220 2954 24
2220 7992 77
2221 4217 32
2222 3347 7
2224 9712 38
2224 8422 13
2225 1194 86
2225 5191 35
2225 5609 72
2226 5410 31
2227 9122 60
2227 5065 27
2228 5072 76
2231 5885 24
2231 5465 40
2232 2663 23
2235 4147 76
2238 7026 1
2238 6101 11
2238 4387 47
2238 6016 57
2240 8979 63
2241 1230 3
2242 7990 97
2244 227 88
2246 1579 87
2246 4788 51
2247 8788 65
2248 7296 10
2249 19 22
2249 9873 3
2253 6456 82
2253 2231 81
2255 1008 48
2255 5495 65
2258 4707 4
2259 7021 61
2260 9823 41
2262 5925 78
2262 7327 81
2264 5449 94
2265 4916 81
2265 2002 27
2267 8876 99
2267 4576 14
2267 7141 100
2268 7028 45
2269 3467 97
2269 7337 65
2270 2362 86
2271 1972 37
2275 3340 3
2275 9336 43
2279 2588 16
2283 4288 21
2283 8253 24
2283 5232 17
2284 3277 94
2284 7292 63
2285 3693 100
2285 7034 47
2286 6959 54
2286 8863 94
2286 6147 73
2287 1257 74
2288 9496 17
2289 2776 9
2289 2856 34
2289 6989 98
2290 3506 87
2290 8717 38
2292 2435 26
2292 7797 76
2299 7470 77
2301 7315 53
2303 9319 24
2303 9668 11
2304 5432 6
2306 1162 10
2306 9964 15
2308 7931 45
2308 6291 20
2311 156 3
2311 2509 61
2311 8743 17
2313 5982 34
2315 1528 73
2318 9478 87
2319 4961 36
2324 6297 16
2324 4760 45
2324 2444 12
2325 6056 100
2327 3502 70
2327 8227 66
2328 754 59
2329 6986 47
2329 5805 26
2330 8041 73
2330 1160 75
2334 190 14
2336 2967 66
2337 2245 39
2339 3975 73
2340 4943 31
2341 4051 92
2341 8401 17
2341 4452 57
2342 5224 30
2342 2248 58
2342 7688 90
2346 8221 52
2348 2806 67
2348 3276 57
2349 6098 88
2350 3793 98
2350 4226 81
2352 6987 13
2352 1852 88
2352 6956 95
2352 8772 24
2353 9593 73
2354 6698 54
2355 5572 34
2355 6549 5
2356 3764 4
2356 132 47
2359 7932 79
2359 6630 79
2360 323 22
2360 7586 50
2361 475 21
2364 3524 3
2367 5387 76
2368 5789 20
2368 4431 15
2369 3345 17
2369 7226 33
2370 6285 96
2370 6905 3
2373 199 44
2373 2831 87
2374 9530 58
2375 711 42
2375 259 27
2376 5939 1
2376 4801 65
2377 4753 83
2377 4082 45
2378 1450 94
2378 8958 62
2378 1447 34
2379 3699 34
2379 3147 23
2379 298 74
2381 3847 32
2383 445 90
2383 5833 74
2384 2411 94
2387 7570 9
2389 7539 55
2392 5022 9
2392 9059 11
2393 7313 61
2393 9716 97
2395 6670 21
2396 213 78
2396 3508 66
2396 7311 87
2397 3871 76
2401 8254 80
2402 1570 40
2403 8527 88
2409 3307 65
2414 1085 84
2414 8141 29
2416 1143 100
2418 6414 82
2419 920 86
2419 909 54
2420 2112 33
2420 4284 89
2420 9456 2
2422 6901 30
2423 520 22
2423 533 18
2430 2612 98
2430 3874 22
2430 6 93
2436 2991 21
2437 9222 45
2437 5055 76
2438 159 83
2439 2144 72
2440 6638 61
2441 6522 65
2441 7005 1
2442 5350 45
2442 9757 23
2443 9954 86
2444 6898 21
2445 2643 52
2447 7333 83
2447 1218 85
2449 2230 78
2450 7040 43
2451 3529 93
2454 6452 52
2455 6790 29
2455 8271 39
2456 6951 67
2458 4660 16
2458 5026 72
2460 6139 60
2462 3409 51
2464 6655 92
2464 7920 69
2464 3177 15
2465 288 16
2466 3157 22
2467 7324 96
2468 1400 30
2470 8211 34
2471 4772 51
2471 2837 3
2472 4731 76
2474 6192 34
2475 8249 50
2477 2054 60
2480 6066 69
2482 9977 25
2484 43 61
2486 3019 41
2488 1856 77
2489 1097 65
2490 254 16
2490 4554 23
2491 3863 19
2492 1049 35
2494 2975 33
2495 6875 41
2496 5323 51
2498 2988 15
2500 2380 35
2500 5509 25
2502 3815 54
2503 3042 98
2503 2833 76
2505 1604 84
2508 5648 31
2510 2919 60
2513 3444 43
2514 2300 6
2514 8341 10
2514 1978 19
2515 9149 82
2515 9664 23
2517 5467 28
2518 7921 26
2518 903 37
2519 8533 9
2520 7038 83
2520 7733 65
2520 3817 95
2521 4019 12
2521 317 2
2522 2531 35
2524 80 61
2526 4614 31
2527 2642 42
2527 6820 61
2527 9441 85
2528 553 98
2529 3430 12
2529 8605 15
2530 8665 31
2531 7828 91
2531 9333 95
2532 3840 66
2533 974 26
2535 1868 55
2535 8973 63
2535 1832 94
2537 2592 93
2537 8868 88
2538 907 23
2540 9761 46
2543 7796 12
2544 2474 79
2545 5835 86
2546 1967 35
2547 6353 37
2549 9099 4
2549 1912 17
2550 9548 35
2551 1397 57
2552 1289 51
2552 4141 81
2556 3334 9
2557 4717 92
2558 7793 40
2558 9162 67
2559 3463 6
2560 8518 73
2561 3835 12
2561 4268 9
2561 1005 93
2563 9931 57
2564 4988 54
2565 7598 6
2565 282 78
2567 5285 86
2567 10 65
2569 3981 9
2570 5082 46
2570 5253 91
2572 201 84
2572 2641 66
2573 3848 64
2573 4729 31
2574 9500 87
2576 7980 74
2577 3017 19
2579 4195 69
2579 4944 64
2583 1272 99
2583 1929 95
2583 5462 30
2584 784 20
2584 9895 88
2584 1926 35
2586 6025 95
2586 1492 93
2587 1150 35
2588 2329 17
2590 8879 95
2594 4320 14
2596 9289 54
2597 3335 56
2598 79 11
2598 3906 52
2599 8494 89
2599 8600 25
2599 3304 7
2599 5316 76
2600 755 1
2601 2894 18
2602 817 88
2602 3169 99
2603 4907 35
2606 3337 50
2606 4656 60
2606 6205 3
2607 9420 9
2608 2553 55
2608 2772 54
2613 1858 69
2613 5264 60
2616 1493 8
2617 9182 65
2618 2428 12
2618 6785 53
2619 2985 42
2621 9073 21
2621 9826 22
2623 2820 100
2623 1137 7
2626 5979 21
2627 5949 65
2628 7079 2
2631 4804 95
2631 3083 44
2631 5104 29
2631 6894 19
2632 9153 66
2634 249 19
2637 6747 31
2637 9176 20
2638 1012 97
2638 4987 65
2639 7013 61
2639 6999 17
2640 2528 27
2641 9613 56
2642 3492 7
2642 6053 76
2643 2945 97
2645 3709 45
2646 4261 65
2647 2381 75
2647 6678 58
2647 8702 22
2650 7432 38
2652 7027 90
2652 4933 42
2654 2183 1
2654 1721 85
2655 2172 25
2655 5576 14
2658 7845 92
2660 2303 64
2661 3446 40
2661 9374 16
2662 6892 24
2662 7614 7
2663 3650 72
2664 719 44
2664 7288 94
2664 8718 88
2664 7062 76
2664 9768 32
2665 4482 14
2667 3576 42
2667 5680 90
2667 649 92
2667 9023 43
2668 4750 62
2669 193 62
2669 9040 12
2671 3055 2
2672 8626 35
2675 9286 63
2675 9414 49
2676 8202 100
2677 2972 45
2678 5645 72
2678 1175 34
2681 6358 20
2681 7895 46
2681 1884 96
2684 2465 7
2684 9586 75
2685 5161 13
2685 5566 73
2685 8873 1
2686 1640 100
2688 6617 17
2690 7885 84
2690 4407 92
2692 5226 1
2692 6537 70
2693 7068 28
2693 6478 93
2694 8737 23
2696 5396 92
2697 4038 81
2698 1896 15
2698 6743 60
2699 5848 81
2700 6717 70
2700 8955 8
2702 9997 93
2704 1736 79
2706 4074 86
2707 3619 59
2707 6554 44
2709 8164 56
2710 5242 95
2711 488 72
2711 6301 29
2712 7254 37
2713 7321 88
2713 4089 59
2713 606 5
2714 555 17
2715 2294 46
2717 1976 4
2718 791 20
2718 6234 46
2722 8177 63
2723 6545 81
2723 2783 74
2724 5703 10
2725 2268 44
2726 9811 17
2727 2084 58
2727 1537 35
2727 6744 96
2728 2157 91
2728 9749 52
2729 4768 33
2729 2558 48
2729 7540 22
2730 4129 25
2730 4008 3
2733 8572 3
2734 8598 12
2735 8568 2
2735 6149 91
2736 4837 64
2736 6161 77
2737 8789 73
2738 6412 32
2739 6178 53
2739 8703 5
2740 3048 68
2740 9558 13
2740 9669 21
2740 7602 26
2740 8563 39
2741 4637 76
2741 332 86
2744 839 36
2745 6968 30
2745 7299 42
2749 1369 92
2749 7882 32
2750 1185 67
2755 814 43
2755 7623 26
2756 1893 75
2756 8072 42
2758 1354 70
2758 9098 34
2759 8034 22
2761 3149 31
2765 6410 62
2765 3852 85
2767 8327 82
2768 9540 68
2768 997 74
2772 3377 80
2772 3982 53
2774 7890 25
2775 3923 81
2775 6593 27
2778 6608 54
2782 165 46
2782 978 93
2782 645 85
2783 8077 90
2783 9315 70
2786 5524 77
2786 92 71
2787 3300 28
2787 9035 79
2790 8936 41
2790 4702 94
2792 885 45
2792 7779 85
2792 3977 3
2793 725 78
2794 2336 6
2794 4271 84
2794 945 72
2795 9342 15
2796 1949 92
2797 8867 88
2798 1796 18
2800 4784 36
2800 5194 62
2801 8260 83
2801 3239 55
2802 5747 4
2803 1906 81
2804 1576 50
2804 4990 43
2804 8484 75
2805 2449 37
2805 5773 35
2805 2951 9
2807 6463 63
2808 4295 72
2808 2818 40
2808 6231 65
2809 5783 13
2810 7164 51
2811 3205 57
2812 7786 7
2814 4701 11
2815 2767 6
2816 6214 38
2816 3570 77
2818 3041 65
2818 2915 37
2821 3980 55
2821 5035 95
2825 4126 86
2827 24 73
2827 1307 74
2829 5807 48
2829 6888 26
2830 2410 70
2831 1079 59
2832 4692 95
2833 521 64
2833 7356 33
2833 9923 74
2833 8581 81
2834 8961 94
2835 7473 37
2836 8045 3
2836 9398 75
2837 7777 60
2837 2800 43
2838 1187 68
2838 3000 72
2838 1387 73
2842 7116 25
2843 1957 63
2843 4346 37
2844 831 43
2845 3828 42
2846 2997 31
2848 996 90
2853 3999 35
2853 5223 57
2853 5115 11
2854 8259 96
2855 8142 7
2855 8427 66
2856 1243 92
2856 667 93
2857 7496 59
2858 1228 55
2859 7506 92
2860 5860 2
2865 5900 42
2866 1961 81
2866 8370 22
2866 5584 85
2867 1199 59
2867 1321 69
2868 2924 96
2869 6925 67
2870 2647 3
2872 3451 85
2872 4663 57
2873 9020 98
2873 9429 70
2874 5937 47
2875 8298 64
2877 5207 83
2877 131 40
2878 3457 94
2878 2269 31
2879 4459 57
2879 9984 67
2880 8007 15
2880 6071 58
2880 3140 1
2882 8956 47
2883 954 21
2883 6904 55
2884 7913 3
2884 1540 12
2886 8655 11
2888 4694 100
2888 5850 41
2889 30 98
2889 3180 75
2889 9600 85
2890 1725 37
2890 7878 71
2890 5969 38
2892 6865 67
2895 397 21
2896 6194 40
2898 8944 27
2898 2471 3
2899 5187 20
2900 3931 54
2901 8015 12
2901 6651 68
2901 7077 94
2901 7278 50
2906 166 76
2906 3171 52
2907 4849 77
2909 110 2
2909 3843 11
2910 1571 11
2910 2544 10
2911 232 73
2914 7002 1
2914 6637 78
2915 1496 42
2915 995 32
2916 8841 54
2917 2028 25
2918 1431 42
2918 4403 97
2918 4415 18
2920 5294 43
2921 992 27
2922 6587 56
2924 5388 87
2928 5143 64
2929 4037 98
2929 5319 97
2930 5788 25
2931 7764 51
2932 3826 17
2933 5700 9
2935 847 47
2935 5951 28
2936 6164 26
2936 240 5
2939 4666 24
2940 8225 81
2940 8927 72
2941 9117 60
2942 3133 87
2946 1900 69
2947 8775 73
2947 4878 10
2947 723 84
2949 1155 88
2951 5546 77
2951 5071 60
2951 8778 48
2951 1514 47
2952 8009 68
2952 3183 54
2953 2107 20
2954 8590 68
2955 8710 4
2956 6482 33
2958 5517 80
2960 3526 76
2960 678 95
2962 7977 97
2964 938 51
2964 3850 81
2965 7654 29
2966 7659 90
2968 2000 97
2968 887 89
2968 8114 62
2968 247 74
2970 4483 17
2971 8469 92
2972 562 93
2975 9094 98
2976 1420 92
2978 7803 33
2979 5935 19
2979 7471 51
2980 5397 7
2980 7214 81
2984 7652 38
2985 2824 100
2985 2116 71
2987 2328 52
2988 2051 50
2988 4325 31
2989 2605 100
2995 1207 36
2995 8874 93
2996 4327 58
2997 8835 8
2999 6064 60
2999 8304 71
3001 1070 51
3001 9225 67
3003 3785 39
3004 2974 41
3005 6473 18
3006 9671 80
3008 4713 12
3010 6314 31
3010 126 84
3011 956 94
3012 4835 8
3012 5430 23
3012 8744 69
3013 5446 9
3013 1494 20
3015 9783 12
3015 5884 66
3015 8351 78
3016 2689 38
3017 1846 76
3018 6559 16
3019 1360 2
3020 8689 49
3021 7248 94
3022 6580 13
3022 1192 66
3022 5213 69
3022 1031 60
3023 7193 60
3025 4860 23
3025 6121 80
3026 2930 89
3027 81 39
3027 6480 5
3027 5140 9
3028 250 22
3028 7655 43
3029 4187 25
3030 3395 29
3030 6152 32
3033 4683 81
3033 7258 72
3033 9086 37
3034 6227 100
3036 7442 72
3037 6070 79
3037 8531 77
3039 242 60
3039 3768 96
3039 5971 57
3040 8960 16
3042 2870 98
3042 9973 41
3043 5113 54
3043 8195 92
3045 4041 76
3046 741 33
3048 6318 2
3049 6035 66
3049 427 9
3052 3810 8
3052 6935 30
3052 4599 82
3053 454 30
3053 5554 80
3056 6707 81
3057 6786 100
3058 6510 82
3058 2946 86
3058 1795 42
3059 5806 29
3059 1718 89
3059 8839 26
3061 1809 15
3061 5334 54
3061 7096 51
3061 7832 35
3061 7204 39
3061 9951 30
3062 3905 65
3064 4220 66
3066 97 48
3068 7720 51
3069 8736 10
3069 1035 29
3070 1401 98
3071 1719 3
3072 1533 29
3073 3420 48
3073 8701 36
3073 2889 93
3074 4555 77
3075 7723 82
3075 9179 91
3076 820 56
3077 691 52
3078 6362 48
3080 3258 94
3080 5395 68
3081 6702 15
3083 6836 54
3085 7969 83
3085 4868 43
3088 8959 74
3091 5002 48
3091 3770 86
3093 402 87
3095 9795 93
3097 5059 9
3098 5158 76
3098 8995 45
3098 5837 79
3100 5940 76
3102 3684 21
3104 1057 79
3104 7752 30
3104 8806 54
3105 4917 56
3106 2566 96
3106 5726 80
3108 5204 60
3109 1937 85
3110 7876 52
3112 1947 98
3114 947 35
3115 936 46
3116 128 54
3116 7061 55
3116 7090 34
3117 5626 38
3118 4285 18
3118 5267 61
3118 9191 98
3120 1838 55
3120 2034 9
3120 8809 20
3121 6337 94
3121 9591 51
3122 6810 31
3122 4972 52
3123 5531 1
3123 447 71
3124 5777 19
3124 3499 30
3125 3132 74
3127 2927 66
3127 3396 9
3127 8780 64
3128 6484 34
3129 4474 56
3131 7122 60
3131 9720 3
3132 9820 3
3134 1800 11
3135 3691 94
3136 1941 31
3136 3403 88
3136 5534 22
3136 5431 51
3137 888 12
3139 3808 60
3140 9739 40
3141 906 25
3143 2466 48
3145 7833 93
3147 7128 73
3147 7525 1
3149 4412 40
3151 1959 66
3151 8521 18
3152 6773 17
3153 6123 86
3156 8964 6
3157 7690 42
3157 7224 17
3158 8773 56
3159 1281 80
3159 9541 93
3161 2864 28
3161 8545 73
3162 6784 6
3162 9360 2
3164 1612 3
3164 192 72
3164 8091 21
3164 9771 22
3165 5335 75
3165 7174 14
3166 267 22
3167 3302 97
3170 9897 9
3171 9432 13
3172 6674 1
3172 3934 80
3173 7839 14
3174 4153 9
3174 7043 48
3174 7671 61
3174 6298 37
3175 9700 15
3176 636 11
3176 3035 99
3176 5754 84
3176 6536 12
3177 6374 6
3177 8395 52
3178 683 21
3178 7708 71
3179 9450 75
3179 4060 96
3180 3031 31
3183 5671 67
3183 4248 26
3184 367 16
3184 3175 90
3186 4817 33
3187 4205 71
3187 8664 72
3188 1042 18
3191 1370 41
3192 6309 65
3193 7241 45
3194 2704 26
3195 8635 92
3195 9522 35
3196 5108 37
3196 8166 44
3197 8815 80
3200 9055 55
3201 7212 27
3202 3898 1
3203 5967 64
3204 3531 82
3206 3105 18
3206 5994 32
3207 7522 16
3208 7967 94
3208 9629 27
3212 2746 48
3216 2480 68
3218 2152 90
3218 8685 36
3219 4290 35
3219 2709 86
3220 4948 18
3221 241 48
3221 5742 91
3221 2794 61
3222 1134 42
3224 6255 81
3224 4256 90
3227 7294 99
3227 2217 100
3227 7929 78
3228 1990 53
3228 8048 25
3228 8859 98
3228 892 19
3229 8348 31
3229 517 69
3229 3235 41
3230 2773 97
3230 1636 60
3231 4989 47
3231 3462 41
3232 1516 88
3235 589 94
3236 2661 96
3236 5262 68
3238 8329 78
3239 4156 46
3239 1277 84
3240 5046 65
3240 6821 55
3242 792 52
3242 3073 97
3243 3516 70
3243 9527 11
3244 4528 98
3244 8968 67
3244 2909 74
3245 6175 3
3245 8885 90
3247 98 83
3247 1677 88
3249 9427 92
3249 8418 99
3251 2998 33
3251 4462 51
3252 838 36
3253 8290 9
3257 4358 79
3260 8321 98
3261 7421 18
3262 6731 96
3262 5209 41
3264 8110 43
3265 2013 82
3265 5601 83
3266 8085 22
3267 2277 22
3268 696 29
3270 3056 58
3270 2124 26
3271 4421 6
3271 2723 23
3271 3139 20
3272 1793 99
3274 7897 63
3276 5271 50
3277 5934 24
3279 3097 7
3279 6204 50
3282 7424 29
3283 3269 14
3283 6422 64
3283 7041 62
3284 1662 72
3287 2251 88
3287 3683 13
3288 5823 65
3289 5494 37
3289 8688 19
3292 8385 21
3295 6496 65
3295 8387 69
3295 5424 65
3296 8588 22
3297 9461 39
3299 810 65
3299 1267 89
3300 6672 97
3301 1407 22
3301 5792 43
3303 8621 48
3303 9381 81
3304 365 7
3305 6668 74
3305 6893 58
3307 5972 70
3308 325 61
3311 8180 77
3311 220 21
3311 715 78
3312 9126 18
3313 284 75
3314 214 92
3316 4857 24
3317 8313 92
3318 1672 24
3318 9499 95
3319 1095 69
3321 3154 60
3322 2803 64
3323 2966 84
3323 3122 96
3326 2086 51
3326 8891 45
3328 513 83
3328 9805 83
3330 6684 55
3332 56 58
3332 1128 31
3332 5748 14
3332 9493 54
3334 2738 75
3335 3978 38
3336 8822 46
3336 3658 58
3337 560 47
3338 2625 10
3341 3065 63
3341 6564 50
3342 3916 79
3343 1939 23
3347 2464 86
3348 7003 24
3350 7621 71
3352 6240 16
3353 2542 16
3353 6691 71
3355 5768 10
3355 6997 14
3356 1239 31
3358 6293 9
3359 6518 57
3359 6985 37
3360 6944 5
3361 8757 84
3362 3419 89
3362 4572 25
3363 1701 35
3363 464 97
3363 7425 6
3364 4175 18
3364 6800 24
3365 5950 96
3366 7989 45
3366 8855 83
3366 91 24
3367 5279 92
3368 4963 54
3368 7898 58
3369 2340 87
3370 321 93
3372 9699 90
3373 4645 21
3374 8902 91
3374 9681 12
3375 757 64
3376 8333 74
3377 5992 46
3378 4398 38
3378 6434 98
3378 4670 20
3379 2695 58
3379 38 85
3379 2215 88
3380 5229 78
3380 775 3
3381 9053 69
3382 362 55
3384 8252 51
3389 9367 76
3390 700 6
3390 7557 20
3391 6977 35
3392 7220 98
3393 6089 11
3393 379 68
3394 2984 22
3397 5290 78
3398 7635 66
3399 157 71
3400 6321 3
3401 7725 73
3402 358 100
3402 3410 58
3404 3585 69
3404 2367 73
3405 1861 39
3406 4102 55
3406 5675 16
3406 9892 94
3407 6703 5
3407 3522 54
3410 2774 4
3411 6009 22
3411 6126 47
3411 6801 45
3411 6445 65
3413 2427 54
3415 1889 22
3416 9636 43
3417 609 43
3418 9808 88
3418 793 48
3421 9203 83
3422 3376 64
3424 6493 44
3424 1993 20
3424 9032 77
3425 6722 34
3427 3663 23
3427 8977 50
3428 6174 75
3428 5603 1
3428 9709 37
3431 492 85
3431 4711 96
3431 1232 68
3434 6694 92
3436 1657 30
3436 8437 74
3437 6585 70
3437 9939 9
3438 432 24
3440 299 70
3440 3536 29
3441 1050 16
3443 6332 21
3444 7577 31
3444 1814 32
3445 5063 35
3445 6277 21
3446 2764 46
3447 7287 67
3447 5416 6
3449 2950 56
3449 8862 86
3452 6138 7
3452 7519 99
3454 7823 40
3454 9357 25
3454 7935 77
3455 9201 5
3456 9113 8
3457 4281 47
3459 149 10
3460 2058 79
3460 9554 51
3461 2459 34
3462 1844 33
3462 8834 73
3462 3123 99
3463 7113 76
3464 785 91
3464 726 75
3465 6620 20
3470 9321 16
3472 3697 57
3473 1342 72
3473 8460 59
3476 5705 58
3476 5544 1
3476 4865 30
3479 6723 33
3483 9327 58
3484 6415 44
3484 3783 95
3485 6266 58
3485 8438 10
3485 7358 29
3486 6742 96
3488 7291 27
3488 9219 48
3488 9860 94
3489 3431 57
3490 8354 70
3491 5003 7
3491 6254 91
3491 8206 22
3493 360 59
3493 2447 68
3494 2586 69
3496 7187 39
3496 5114 33
3499 1325 22
3500 4367 60
3503 9948 65
3504 4866 58
3504 6841 79
3505 3760 1
3505 5999 6
3505 8614 56
3505 7626 54
3506 2692 86
3507 4018 46
3507 5249 75
3507 7724 91
3508 5914 61
3509 1669 25
3510 6335 24
3510 8082 72
3511 1056 26
3511 6718 38
3513 5610 18
3514 7973 34
3517 9982 1
3518 9793 27
3521 3741 25
3522 8099 19
3525 786 85
3525 9476 26
3525 6351 61
3527 2007 52
3529 4040 78
3531 251 14
3532 7579 58
3532 4673 81
3534 6990 42
3535 4606 65
3536 5585 52
3537 1837 18
3537 7410 6
3537 2520 22
3538 4360 42
3538 4952 75
3543 8857 33
3543 5980 1
3543 2547 83
3543 9195 65
3544 583 89
3545 4280 60
3546 3104 68
3547 9787 27
3549 5001 82
3550 3774 97
3550 6263 44
3552 915 47
3553 2397 40
3553 9569 82
3554 6069 62
3554 3243 3
3555 5120 86
3556 2140 72
3556 6734 76
3560 4678 24
3560 7874 15
3561 7169 21
3563 1914 1
3564 4900 37
3566 5096 61
3567 7875 44
3570 8493 20
3573 3286 82
3575 2851 85
3575 9719 23
3576 7851 47
3577 2595 26
3577 3473 98
3577 5468 51
3578 4636 18
3579 5326 17
3579 7378 62
3581 6982 9
3584 9780 34
3588 6163 19
3590 6150 4
3590 6842 13
3590 3064 16
3591 4978 41
3591 5199 6
3591 7135 20
3595 4114 76
3595 4777 1
3597 7589 40
3597 3622 16
3599 1735 13
3601 7485 80
3602 1988 60
3602 3667 81
3602 1473 72
3603 503 34
3603 2708 2
3603 86 99
3604 8633 25
3604 2574 67
3605 8278 54
3606 9853 37
3607 1138 33
3608 2867 29
3609 2461 36
3610 1635 23
3612 5378 13
3612 9706 29
3612 3700 63
3616 5480 74
3617 2743 22
3618 8764 98
3620 3909 99
3620 5134 73
3621 9550 74
3622 1059 1
3623 7680 29
3623 7502 93
3624 1053 71
3624 1181 84
3627 5086 39
3628 1799 35
3629 1189 34
3629 2551 40
3631 4475 7
3632 9537 25
3633 6806 18
3635 1711 18
3636 1352 15
3637 4448 70
3638 6499 59
3638 872 11
3640 5357 73
3644 2267 11
3646 7776 66
3646 52 30
3647 9881 49
3649 1233 51
3649 4202 84
3649 724 9
3650 5291 86
3651 8343 96
3652 3675 69
3653 4598 8
3654 60 54
3656 5799 82
3656 6388 93
3657 8347 59
3658 6793 75
3661 4394 96
3662 2483 29
3662 7110 62
3663 1067 35
3665 780 6
3665 5389 84
3665 2053 51
3666 1932 3
3666 9517 95
3669 8742 34
3669 7630 39
3670 7574 36
3670 5718 61
3671 5771 87
3672 1497 71
3672 1983 91
3674 8587 77
3674 8311 99
3675 8218 53
3675 9307 10
3677 138 15
3677 2627 68
3680 5503 40
3680 5869 63
3685 597 8
3685 6936 64
3685 3964 55
3686 4173 22
3688 5963 45
3688 8033 56
3689 471 60
3689 6104 58
3692 9992 67
3692 7668 40
3695 1224 83
3695 313 52
3695 2496 2
3696 9647 61
3697 6974 45
3699 509 74
