25000 74994
4187 4188 72
4187 2186 84
4187 14179 81
4188 4189 9
4188 6671 92
4188 9811 93
4188 6887 44
4188 8946 17
4189 4190 29
4189 14614 21
4189 4852 77
4190 4191 74
4190 14864 40
4191 4192 81
4191 7836 47
4191 18082 98
4192 4193 99
4192 21767 96
4192 3638 41
4192 14979 81
4192 12105 77
4192 10453 65
4193 4194 77
4193 19935 42
4194 4195 89
4194 19228 93
4194 12904 69
4195 4196 33
4195 4786 61
4195 20615 62
4195 22423 18
4196 4197 80
4196 20232 75
4196 19362 91
4197 4198 36
4198 4199 44
4198 16067 29
4198 19713 62
4198 20776 27
4198 1801 57
4199 4200 100
4200 4201 74
4201 4202 15
4201 13636 35
4201 24920 9
4202 4203 28
4202 6230 84
4202 18916 80
4203 4204 80
4203 19527 8
4203 5404 97
4203 6917 56
4204 4205 68
4204 15614 91
4204 1935 90
4205 4206 62
4205 15523 27
4205 19751 15
4205 14505 38
4206 4207 99
4206 596 48
4206 7490 21
4207 4208 28
4208 4209 35
4208 2065 4
4208 21839 64
4208 20357 20
4209 4210 91
4209 15645 71
4210 4211 54
4210 12201 80
4210 16803 56
4211 4212 15
4211 13503 51
4212 4213 19
4212 2331 90
4212 6016 4
4212 8454 13
4212 22805 70
4212 24265 47
4212 22226 39
4213 4214 70
4213 21445 3
4214 4215 25
4214 11737 94
4214 5350 76
4214 44 75
4215 4216 43
4215 3028 58
4216 4217 9
4216 6565 38
4217 4218 59
4217 2664 87
4217 22831 95
4217 3405 51
4218 4219 80
4218 4051 17
4218 2967 65
4219 4220 2
4219 12465 81
4220 4221 79
4220 18647 46
4220 9498 60
4220 9619 27
4221 4222 52
4221 13648 14
4221 4761 46
4222 4223 18
4222 12553 94
4222 17625 75
4222 17773 44
4223 4224 10
4224 4225 44
4224 2684 62
4224 16260 24
4224 22088 42
4224 8742 29
4224 3877 80
4225 4226 36
4225 17987 68
4225 7713 77
4226 4227 62
4226 15846 99
4227 4228 57
4227 22534 14
4227 22473 22
4227 12431 17
4228 4229 80
4228 13585 29
4228 12518 13
4228 14099 97
4228 23682 88
4229 4230 85
4229 15445 55
4230 4231 59
4230 16526 21
4230 7404 52
4231 4232 24
4232 4233 68
4233 4234 60
4233 22225 100
4233 2744 67
4234 4235 1
4234 20972 50
4234 18497 72
4234 12950 69
4234 13762 62
4234 4307 37
4235 4236 58
4235 1589 4
4235 6043 76
4236 4237 72
4237 4238 20
4238 4239 63
4238 11350 43
4239 4240 9
4239 21283 26
4239 22327 99
4240 4241 33
4240 1480 39
4240 15354 85
4240 18338 65
4241 4242 46
4241 18797 16
4241 8034 4
4241 581 76
4241 1493 90
4242 4243 19
4242 2669 39
4242 8456 12
4242 17223 54
4243 4244 67
4243 21753 97
4243 13754 33
4243 725 65
4243 16447 70
4244 4245 75
4245 4246 2
4246 4247 11
4247 4248 3
4247 10057 87
4247 20262 28
4248 4249 79
4248 9830 81
4249 4250 8
4249 11736 98
4249 3164 89
4249 9546 74
4250 4251 28
4250 24428 35
4251 4252 77
4252 4253 80
4252 6816 20
4252 19366 33
4252 23177 37
4253 4254 82
4253 21472 71
4253 22771 30
4253 12826 97
4254 4255 99
4254 10619 51
4254 6555 71
4255 4256 77
4255 17376 67
4255 8982 12
4255 3472 83
4255 8902 48
4256 4257 77
4256 17140 64
4256 24356 54
4257 4258 83
4257 3109 40
4258 4259 85
4258 8061 40
4258 11155 26
4258 21316 11
4259 4260 52
4259 1293 27
4259 4708 26
4260 4261 39
4260 9234 65
4260 3043 55
4260 6749 68
4261 4262 79
4261 9708 63
4261 23413 16
4262 4263 8
4262 2021 96
4262 14395 76
4262 17777 34
4263 4264 44
4264 4265 20
4265 4266 25
4266 4267 44
4266 20042 94
4266 1381 46
4266 23316 74
4266 8995 65
4266 22853 6
4266 2133 62
4267 4268 64
4267 19330 77
4268 4269 70
4268 16636 15
4269 4270 97
4269 7918 32
4270 4271 70
4270 8812 57
4270 22954 43
4270 6527 57
4270 1135 85
4271 4272 46
4271 17095 33
4272 4273 100
4272 14428 49
4273 4274 95
4273 13317 89
4273 18693 58
4273 6377 41
4274 4275 29
4274 20942 27
4274 20256 26
4274 22941 90
4274 19312 92
4274 1197 20
4274 746 84
4275 4276 61
4275 2817 13
4276 4277 60
4277 4278 26
4277 6410 12
4277 5989 28
4277 18010 96
4278 4279 19
4279 4280 1
4279 846 1
4279 23754 83
4280 4281 66
4280 8551 27
4280 23544 74
4281 4282 85
4281 1250 16
4282 4283 7
4282 19814 37
4283 4284 37
4283 10 88
4283 19970 49
4284 4285 21
4285 4286 25
4285 1747 1
4285 18323 53
4286 4287 43
4286 13521 25
4286 625 85
4286 24525 65
4286 22012 90
4287 4288 8
4287 9440 38
4287 20050 32
4287 22546 7
4288 4289 71
4288 16290 42
4288 8584 32
4289 4290 17
4290 4291 3
4290 4902 13
4290 24081 2
4290 24162 50
4290 20445 98
4291 4292 23
4291 9396 84
4291 13120 61
4291 15919 63
4292 4293 32
4292 6027 23
4292 12139 92
4293 4294 73
4294 4295 28
4294 145 64
4294 5813 33
4294 18382 49
4294 20176 97
4295 4296 17
4295 16141 25
4295 12352 35
4295 1393 21
4295 19739 92
4296 4297 4
4297 4298 72
4297 5372 24
4298 4299 95
4299 4300 24
4299 21694 70
4299 21027 80
4299 14766 68
4299 24727 92
4300 4301 95
4301 4302 4
4302 4303 69
4302 6566 1
4302 1506 44
4303 4304 48
4303 7863 14
4303 14919 61
4303 4372 42
4304 4305 78
4304 9320 77
4305 4306 72
4305 13303 95
4306 4307 4
4306 13831 85
4306 11098 22
4307 4308 72
4307 18515 25
4307 4234 92
4308 4309 84
4308 20330 11
4308 8577 76
4308 24173 3
4308 1479 40
4308 9276 82
4309 4310 55
4310 4311 67
4310 1361 39
4310 7849 7
4311 4312 3
4311 17154 74
4311 9047 62
4311 20968 82
4311 16214 57
4312 4313 1
4312 23334 45
4312 24897 73
4312 13836 86
4313 4314 13
4313 21626 56
4313 20219 36
4313 11973 55
4314 4315 40
4314 10998 8
4315 4316 61
4315 16346 44
4315 7506 6
4315 8835 3
4316 4317 58
4317 4318 14
4317 581 84
4317 8715 86
4317 17642 55
4318 4319 73
4319 4320 35
4319 17366 52
4319 731 1
4319 12623 21
4320 4321 86
4321 4322 14
4321 6077 54
4321 6157 72
4321 18587 35
4321 13748 1
4321 11847 10
4322 4323 87
4322 20927 67
4322 1890 84
4322 4495 72
4323 4324 56
4323 6106 59
4323 8242 20
4323 1148 28
4324 4325 7
4324 704 10
4324 13147 41
4325 4326 83
4325 12035 39
4325 6937 13
4326 4327 39
4326 19365 11
4326 17981 65
4327 4328 4
4327 10853 48
4328 4329 94
4328 2310 55
4328 24545 24
4329 4330 73
4329 18028 88
4329 1216 86
4330 4331 99
4330 9184 97
4330 19225 62
4330 3140 89
4330 18891 89
4331 4332 48
4331 16261 67
4331 11090 31
4331 21195 42
4332 4333 86
4332 15094 72
4332 15552 30
4332 23663 50
4332 5624 99
4332 5819 1
4333 4334 66
4333 9048 23
4333 14801 23
4334 4335 37
4335 4336 22
4335 90 10
4335 3788 43
4335 18309 33
4335 15550 11
4336 4337 32
4336 5413 74
4336 21449 24
4337 4338 65
4337 2250 44
4337 17368 16
4337 21478 90
4337 3523 50
4338 4339 52
4338 908 2
4338 21024 94
4339 4340 24
4339 9731 11
4339 3962 77
4339 1241 86
4340 4341 43
4340 11357 28
4340 10079 63
4340 17176 14
4341 4342 6
4341 17030 69
4341 16827 3
4341 17518 7
4342 4343 37
4342 8675 93
4342 6511 20
4342 12078 93
4343 4344 22
4343 20665 43
4343 69 9
4344 4345 69
4345 4346 16
4345 15954 89
4345 23639 3
4345 24389 36
4346 4347 71
4346 3469 67
4347 4348 78
4348 4349 88
4348 20700 48
4348 23443 98
4349 4350 6
4349 17710 92
4350 4351 61
4351 4352 13
4351 10337 29
4351 17248 48
4351 22270 39
4352 4353 70
4352 19624 4
4352 10727 60
4352 11653 67
4352 2059 6
4353 4354 6
4353 7369 25
4353 6837 99
4354 4355 99
4354 22186 36
4354 21574 69
4354 5212 41
4354 8146 10
4355 4356 29
4355 10060 74
4355 9127 64
4356 4357 91
4356 17363 67
4356 8052 59
4357 4358 81
4357 8923 96
4357 19713 85
4358 4359 64
4358 22611 31
4358 4792 33
4358 13952 30
4359 4360 76
4359 24328 3
4360 4361 21
4360 14368 50
4361 4362 35
4361 16001 5
4361 2436 76
4362 4363 79
4362 3023 13
4362 643 93
4362 24241 83
4362 14792 88
4363 4364 61
4363 7828 39
4363 2005 23
4363 19766 15
4363 6416 96
4364 4365 50
4365 4366 55
4365 17467 41
4365 4716 24
4366 4367 50
4367 4368 2
4367 20702 24
4367 11189 52
4368 4369 58
4368 19111 62
4368 5247 34
4369 4370 4
4369 13342 80
4370 4371 44
4370 18739 89
4370 15184 67
4370 11685 38
4371 4372 7
4372 4373 88
4372 11028 53
4372 23612 17
4372 4303 62
4373 4374 21
4373 7409 59
4373 9752 91
4373 6263 68
4373 23891 86
4373 24264 78
4374 4375 63
4374 15143 38
4375 4376 28
4375 8296 35
4375 17386 42
4376 4377 23
4376 10912 39
4376 15283 49
4377 4378 55
4378 4379 88
4378 18081 37
4378 15793 7
4378 8605 83
4378 5753 80
4378 3297 29
4378 19159 82
4379 4380 18
4379 8387 11
4380 4381 62
4380 9512 61
4380 19589 93
4380 2102 28
4381 4382 77
4381 11411 19
4381 19647 17
4382 4383 62
4382 4954 29
4382 23115 49
4382 17923 54
4383 4384 97
4383 14029 73
4384 4385 74
4384 7951 63
4384 2239 52
4384 20792 69
4384 5792 77
4385 4386 91
4385 12388 49
4385 771 8
4386 4387 98
4387 4388 5
4387 4552 20
4387 4549 16
4387 12171 81
4387 18873 9
4387 10297 90
4388 4389 22
4388 8326 39
4389 4390 12
4389 955 53
4389 22948 76
4390 4391 90
4390 18961 63
4390 776 11
4391 4392 67
4392 4393 33
4392 22777 33
4393 4394 92
4394 4395 85
4394 2236 70
4394 7287 97
4395 4396 56
4395 14007 61
4395 7787 53
4396 4397 79
4396 19783 70
4396 9043 99
4396 629 11
4396 2919 37
4397 4398 78
4398 4399 52
4398 12843 19
4399 4400 27
4399 17600 100
4399 6288 1
4400 4401 18
4400 18371 21
4400 5180 9
4400 10247 22
4400 5646 41
4400 12300 62
4401 4402 75
4401 16767 39
4401 11887 70
4401 23168 68
4401 17897 52
4401 7650 9
4402 4403 35
4403 4404 55
4403 4713 32
4403 3754 12
4404 4405 38
4404 24717 36
4404 14205 76
4405 4406 61
4405 5488 29
4405 11915 75
4405 5101 63
4406 4407 50
4406 16638 87
4407 4408 73
4408 4409 59
4408 2676 94
4408 5370 50
4409 4410 14
4409 22561 95
4409 17531 24
4409 910 69
4410 4411 48
4411 4412 38
4411 18175 5
4412 4413 5
4412 2521 25
4412 16284 41
4412 22171 74
4413 4414 48
4413 3691 83
4413 20662 76
4413 14511 6
4414 4415 21
4414 6304 75
4415 4416 43
4415 17968 56
4415 12846 24
4415 3105 45
4416 4417 10
4416 12704 3
4416 23575 16
4416 5079 73
4417 4418 51
4417 5045 89
4417 18812 81
4417 2143 14
4418 4419 46
4418 6669 95
4419 4420 48
4419 15679 29
4419 22383 72
4419 4583 92
4419 23896 94
4420 4421 16
4420 5249 59
4420 23132 21
4421 4422 57
4422 4423 11
4422 10522 64
4422 9822 47
4422 19525 4
4423 4424 72
4423 9012 90
4424 4425 85
4424 14296 90
4425 4426 36
4425 13628 19
4425 16265 29
4426 4427 49
4426 6862 54
4426 23909 96
4426 24303 79
4427 4428 44
4427 1220 22
4427 3755 64
4427 12104 76
4427 7349 32
4428 4429 26
4428 14185 50
4428 24588 45
4428 24866 77
4429 4430 65
4429 24606 23
4430 4431 60
4430 15897 68
4430 22534 97
4431 4432 88
4431 13724 63
4432 4433 30
4433 4434 16
4433 20851 48
4434 4435 24
4434 5057 16
4434 6165 98
4434 24738 25
4434 7537 29
4434 24757 12
4435 4436 60
4436 4437 89
4436 23410 70
4436 18923 52
4436 18182 57
4437 4438 15
4437 12042 21
4438 4439 4
4439 4440 44
4440 4441 7
4440 20653 62
4441 4442 65
4441 7248 66
4441 10192 40
4442 4443 41
4442 17860 98
4442 5140 83
4443 4444 32
4443 8347 89
4443 11749 33
4444 4445 44
4444 17961 98
4445 4446 58
4445 11093 60
4445 12113 43
4445 5898 90
4446 4447 81
4446 12484 80
4446 1498 8
4446 1289 6
4447 4448 97
4448 4449 73
4448 1530 47
4449 4450 17
4449 6384 9
4449 7271 18
4450 4451 17
4451 4452 11
4451 10562 33
4451 22584 42
4452 4453 68
4452 22948 6
4452 10659 45
4452 18642 63
4453 4454 97
4454 4455 62
4455 4456 80
4455 13098 40
4456 4457 78
4456 18612 80
4456 17027 82
4457 4458 92
4457 11541 91
4457 5641 44
4458 4459 57
4458 9801 57
4458 13680 19
4458 9968 4
4459 4460 77
4460 4461 70
4460 12533 27
4460 7936 14
4460 10982 4
4460 10234 41
4460 20358 32
4461 4462 89
4461 9392 48
4461 8018 26
4462 4463 33
4463 4464 56
4463 10662 79
4463 663 73
4464 4465 17
4464 12149 32
4464 13122 15
4465 4466 78
4465 7344 62
4465 2467 18
4465 23261 66
4465 22723 98
4465 17451 99
4466 4467 81
4466 15962 30
4466 14891 70
4466 6634 78
4466 23708 75
4467 4468 40
4468 4469 35
4468 7590 37
4468 14515 91
4468 21038 67
4469 4470 79
4469 5057 12
4470 4471 80
4470 14313 16
4470 18926 20
4471 4472 92
4471 4775 59
4471 14551 31
4472 4473 86
4472 9126 57
4472 14390 33
4473 4474 56
4473 17109 52
4473 9375 100
4473 21249 24
4474 4475 67
4474 3462 15
4474 13717 48
4475 4476 90
4475 5480 94
4476 4477 97
4476 11720 48
4476 1963 12
4477 4478 24
4477 4128 83
4477 72 71
4478 4479 87
4478 2639 24
4479 4480 16
4479 23661 40
4479 24982 73
4480 4481 33
4481 4482 34
4481 6324 9
4481 6745 99
4482 4483 26
4482 8271 13
4483 4484 98
4483 19519 21
4483 1186 35
4484 4485 21
4484 9097 6
4484 11532 9
4484 16299 22
4485 4486 91
4485 1927 7
4485 20297 74
4485 1645 70
4486 4487 37
4486 8127 88
4486 1724 62
4487 4488 82
4488 4489 8
4488 5702 22
4488 20970 5
4488 3460 52
4488 22413 11
4489 4490 31
4489 15269 39
4489 1070 60
4490 4491 55
4490 16334 43
4491 4492 6
4491 9307 92
4492 4493 30
4492 8368 82
4493 4494 7
4493 11331 80
4494 4495 2
4494 20783 43
4495 4496 28
4495 4322 65
4495 5261 62
4496 4497 9
4496 716 78
4496 20381 17
4496 10041 71
4496 17715 87
4497 4498 25
4497 1210 80
4497 17738 48
4498 4499 74
4499 4500 28
4499 12795 2
4499 8494 55
4499 18571 13
4499 2939 52
4500 4501 71
4500 22518 10
4500 5138 2
4501 4502 78
4502 4503 95
4502 8035 61
4502 10997 44
4503 4504 41
4503 3849 65
4503 6861 77
4503 7233 59
4504 4505 66
4504 16353 89
4505 4506 41
4505 24468 98
4505 15613 6
4505 6943 18
4505 8595 29
4506 4507 43
4506 20873 3
4506 7535 13
4506 14274 57
4506 21493 42
4507 4508 5
4507 4961 35
4507 24919 21
4507 6545 18
4507 21751 55
4508 4509 68
4508 17278 69
4509 4510 56
4509 16731 79
4510 4511 47
4510 11309 19
4511 4512 6
4511 6889 34
4511 12271 33
4511 24917 50
4512 4513 63
4512 21677 57
4512 24183 85
4512 23719 68
4512 9073 17
4513 4514 57
4513 12476 88
4513 9258 47
4513 10997 40
4514 4515 4
4515 4516 36
4515 20636 12
4515 9535 3
4516 4517 27
4516 8477 81
4516 17661 79
4516 21687 74
4517 4518 28
4517 21504 8
4517 17103 34
4517 21812 31
4517 24107 82
4518 4519 69
4519 4520 31
4519 16797 35
4520 4521 98
4521 4522 40
4521 13374 24
4521 19940 7
4521 15978 18
4522 4523 44
4522 5888 71
4522 7687 89
4522 450 13
4522 16835 75
4522 18667 39
4523 4524 21
4523 15320 80
4523 8254 81
4523 8046 22
4524 4525 27
4524 20760 68
4524 12647 78
4524 17287 32
4524 2080 18
4525 4526 90
4525 3647 26
4525 18208 12
4526 4527 31
4526 4633 37
4526 20235 5
4527 4528 3
4527 11849 28
4528 4529 98
4528 3727 62
4528 24508 91
4528 11510 90
4528 15350 67
4528 16736 1
4529 4530 95
4529 23870 72
4529 16209 1
4529 20974 91
4529 3441 75
4530 4531 27
4530 22724 45
4531 4532 66
4531 11257 43
4532 4533 91
4532 14257 54
4532 13662 48
4532 6169 9
4532 9508 40
4532 11036 24
4532 3916 71
4533 4534 36
4533 23173 32
4534 4535 12
4534 2765 24
4535 4536 37
4535 8944 64
4536 4537 85
4536 5483 55
4536 14208 63
4536 21351 59
4536 23902 65
4537 4538 56
4537 3069 88
4537 5298 36
4537 21904 95
4538 4539 22
4538 22203 79
4538 20327 4
4539 4540 41
4539 5089 9
4539 7396 96
4540 4541 30
4541 4542 78
4541 12189 84
4541 15002 19
4541 17471 42
4541 1738 43
4541 12603 58
4542 4543 70
4542 14548 63
4543 4544 13
4543 11751 85
4544 4545 65
4544 15609 97
4544 7211 59
4544 10371 92
4544 20195 81
4545 4546 14
4545 4783 29
4545 4718 50
4546 4547 34
4546 6984 10
4547 4548 28
4547 11416 68
4548 4549 17
4549 4550 37
4549 4387 14
4549 930 14
4549 14368 17
4550 4551 62
4550 20697 5
4550 2389 13
4550 11914 47
4550 14719 74
4551 4552 81
4551 18808 29
4552 4553 80
4552 6202 27
4552 4387 88
4552 6792 65
4552 6128 46
4553 4554 100
4553 2038 18
4554 4555 94
4554 3746 50
4555 4556 26
4555 11995 64
4556 4557 17
4556 17964 37
4556 10784 6
4557 4558 57
4557 8377 44
4557 6979 90
4557 22308 19
4558 4559 12
4558 4172 79
4558 573 31
4559 4560 78
4559 6480 77
4559 24204 70
4559 17782 14
4559 5439 27
4560 4561 94
4560 16734 10
4560 12391 99
4560 14194 1
4560 22343 11
4561 4562 44
4561 10091 38
4562 4563 69
4562 411 71
4562 12196 85
4563 4564 62
4563 446 32
4563 13711 87
4563 5334 78
4563 1222 94
4563 884 85
4564 4565 7
4564 8750 38
4564 2401 72
4565 4566 34
4565 16268 88
4565 17056 44
4565 19693 40
4566 4567 12
4566 16091 50
4567 4568 30
4567 24640 36
4567 8411 10
4567 5625 20
4567 3342 75
4568 4569 89
4568 19170 7
4568 10981 94
4569 4570 83
4569 6685 53
4569 13270 1
4569 673 78
4570 4571 16
4571 4572 91
4571 6187 75
4571 24923 41
4571 7223 92
4571 19672 94
4571 9420 77
4572 4573 53
4572 18509 4
4572 11668 17
4573 4574 27
4573 8699 85
4573 22374 99
4573 16831 77
4573 20825 61
4574 4575 21
4574 21549 98
4574 22390 77
4574 14625 26
4575 4576 16
4575 1818 69
4575 21635 82
4576 4577 36
4576 20310 15
4576 12417 5
4577 4578 58
4577 21057 97
4578 4579 15
4578 24361 35
4578 19700 82
4579 4580 4
4580 4581 82
4580 22792 56
4580 5736 5
4580 20937 45
4581 4582 38
4581 24211 49
4581 9352 73
4582 4583 14
4582 20764 48
4583 4584 45
4583 8873 80
4583 9080 42
4583 4419 40
4583 14425 14
4584 4585 76
4584 11081 57
4585 4586 48
4585 5936 80
4585 24412 38
4586 4587 96
4586 19973 23
4586 21617 93
4586 19160 57
4587 4588 38
4587 16924 84
4588 4589 34
4588 14918 13
4589 4590 74
4589 14872 44
4589 3586 23
4589 6776 40
4590 4591 78
4590 16754 24
4590 10596 60
4590 15769 74
4590 15383 71
4591 4592 2
4592 4593 99
4592 6793 71
4593 4594 76
4593 16872 42
4594 4595 71
4594 16498 47
4594 11159 24
4595 4596 82
4595 20470 85
4595 8167 61
4595 5585 85
4595 16527 63
4596 4597 74
4597 4598 68
4597 1748 96
4597 21266 98
4598 4599 46
4598 11992 95
4598 7161 28
4598 18255 36
4599 4600 47
4599 3441 6
4599 10967 14
4599 3221 22
4600 4601 53
4600 23166 90
4600 7054 2
4601 4602 20
4602 4603 12
4602 5891 71
4602 20740 94
4602 8823 80
4603 4604 37
4603 10062 68
4603 10745 29
4603 18326 19
4603 21001 11
4603 17951 93
4604 4605 68
4604 1637 50
4604 22710 56
4605 4606 14
4605 3797 94
4605 8308 98
4606 4607 14
4606 22181 60
4606 3860 3
4606 10267 49
4606 14364 63
4606 12091 56
4607 4608 99
4607 5336 49
4607 7247 82
4607 22956 70
4607 8180 99
4608 4609 71
4608 4732 43
4608 22449 52
4609 4610 52
4609 3348 78
4609 7911 44
4609 19790 11
4609 13154 48
4610 4611 39
4610 12551 6
4611 4612 78
4612 4613 30
4612 7493 18
4613 4614 24
4614 4615 64
4614 24940 79
4615 4616 25
4615 18559 99
4616 4617 26
4616 17772 26
4617 4618 24
4617 20034 12
4617 5904 5
4618 4619 24
4618 839 9
4618 5004 45
4619 4620 54
4619 17522 80
4619 1169 8
4619 19500 27
4619 18973 84
4620 4621 74
4620 13734 25
4620 22936 69
4621 4622 18
4622 4623 64
4622 8559 85
4623 4624 59
4623 16288 22
4624 4625 71
4624 12049 63
4625 4626 67
4625 21428 76
4626 4627 66
4627 4628 15
4627 24286 29
4628 4629 6
4628 3776 97
4629 4630 24
4629 11063 2
4629 15458 89
4630 4631 60
4630 20705 48
4630 21777 53
4631 4632 40
4631 11579 68
4631 16734 46
4632 4633 44
4632 18974 94
4632 15299 15
4633 4634 97
4633 4526 51
4633 15859 3
4633 10531 100
4633 23329 6
4633 10625 79
4633 18961 72
4634 4635 51
4634 18089 66
4635 4636 24
4635 18670 57
4636 4637 70
4636 14126 39
4636 12048 19
4637 4638 19
4637 15241 54
4637 15251 82
4638 4639 80
4638 19725 58
4639 4640 58
4639 3141 94
4640 4641 2
4641 4642 67
4641 6700 46
4641 5038 90
4641 5286 92
4642 4643 82
4642 14397 27
4643 4644 14
4643 18048 63
4643 3944 34
4644 4645 52
4644 10674 20
4644 17792 47
4644 15886 65
4644 5399 80
4645 4646 23
4645 21376 93
4646 4647 51
4646 6419 82
4647 4648 41
4647 23938 51
4647 9211 53
4648 4649 85
4648 4913 57
4649 4650 34
4649 16389 83
4649 11462 16
4649 21637 87
4649 24312 97
4649 19416 95
4650 4651 7
4650 23819 7
4651 4652 10
4651 2111 57
4651 11025 7
4651 7013 20
4651 3334 16
4652 4653 52
4653 4654 56
4653 18708 92
4654 4655 16
4654 3215 12
4654 12758 83
4655 4656 76
4655 8206 20
4655 17934 71
4655 9191 59
4655 379 37
4656 4657 4
4656 8356 51
4657 4658 79
4657 20092 36
4657 7999 89
4658 4659 82
4659 4660 45
4659 24163 87
4659 15680 33
4660 4661 66
4660 7642 53
4661 4662 90
4661 19622 10
4661 8825 18
4662 4663 23
4662 14991 22
4663 4664 89
4663 13495 93
4664 4665 67
4664 17592 91
4664 9398 1
4664 1311 70
4664 14066 55
4664 21460 20
4665 4666 54
4665 14429 45
4666 4667 48
4666 10242 14
4666 7799 79
4667 4668 8
4668 4669 70
4668 16099 21
4669 4670 89
4669 18813 57
4669 7725 55
4669 10252 100
4669 21082 35
4670 4671 79
4670 23949 48
4670 1669 33
4670 14552 76
4670 11790 92
4670 11976 27
4670 3750 16
4671 4672 63
4671 1736 12
4671 22383 54
4671 1870 22
4671 9106 30
4672 4673 82
4672 10380 11
4672 13152 61
4672 6611 19
4672 21558 72
4673 4674 15
4674 4675 63
4674 6444 79
4674 14497 40
4674 24874 16
4675 4676 69
4675 14932 70
4675 8513 42
4675 13319 57
4675 4012 27
4676 4677 54
4676 20699 27
4676 6623 26
4677 4678 71
4677 18572 16
4678 4679 38
4678 635 90
4679 4680 3
4679 20413 2
4679 13194 88
4679 24909 22
4680 4681 60
4680 4976 69
4680 8423 43
4681 4682 71
4681 15203 7
4681 13020 19
4681 19039 33
4681 2562 14
4682 4683 60
4682 3601 65
4682 18276 41
4682 2905 84
4682 11306 32
4682 559 55
4683 4684 36
4683 7981 33
4684 4685 43
4684 4181 77
4684 19713 9
4685 4686 85
4685 7724 46
4685 23562 42
4685 3324 29
4685 9110 48
4686 4687 62
4686 15855 9
4686 10905 7
4687 4688 59
4688 4689 43
4688 17464 15
4689 4690 58
4689 1630 23
4689 14813 71
4690 4691 4
4690 23921 44
4690 14542 85
4691 4692 64
4691 8155 23
4691 12339 32
4691 2031 34
4692 4693 33
4692 8088 5
4693 4694 25
4693 1290 11
4693 10522 71
4693 5863 79
4693 20242 38
4694 4695 43
4694 22095 43
4695 4696 42
4696 4697 81
4696 19632 78
4696 5606 70
4697 4698 50
4698 4699 17
4698 24247 54
4698 19970 45
4698 22964 58
4699 4700 32
4699 10914 14
4700 4701 98
4700 11362 96
4700 18983 18
4701 4702 79
4701 18920 23
4701 3870 30
4701 9080 32
4701 11270 82
4702 4703 92
4702 6657 30
4702 24468 61
4702 18526 96
4703 4704 31
4703 24345 70
4703 20598 21
4703 19795 10
4704 4705 73
4704 22572 68
4704 22698 19
4704 21492 76
4705 4706 30
4705 14162 64
4705 856 63
4705 3611 54
4706 4707 85
4706 22833 34
4706 13533 16
4706 16110 13
4707 4708 79
4707 1927 67
4708 4709 85
4708 4259 43
4708 17211 60
4709 4710 78
4709 14036 65
4710 4711 25
4710 11619 28
4710 98 83
4710 10267 30
4711 4712 51
4711 7637 13
4711 18252 47
4711 16952 93
4712 4713 92
4713 4714 8
4713 1344 8
4713 18986 52
4713 12765 100
4713 4403 6
4714 4715 69
4714 620 91
4714 6404 5
4715 4716 4
4715 11754 13
4715 14498 86
4715 18536 7
4716 4717 6
4716 4365 8
4716 14859 34
4717 4718 32
4717 19597 68
4718 4719 98
4718 14514 87
4718 11018 26
4718 4545 79
4719 4720 39
4719 6441 23
4719 3617 46
4720 4721 84
4720 16142 7
4720 3038 24
4721 4722 92
4721 20900 37
4722 4723 47
4722 19088 14
4722 6501 51
4722 22280 4
4722 7097 28
4723 4724 62
4723 15601 24
4723 16325 21
4723 22884 25
4724 4725 59
4724 8145 8
4724 15493 95
4725 4726 32
4725 1244 92
4726 4727 92
4726 5097 90
4726 18165 79
4727 4728 54
4727 2031 26
4727 1779 13
4727 18170 95
4728 4729 94
4728 3298 88
4728 12128 86
4729 4730 8
4729 18657 100
4730 4731 85
4730 2795 80
4730 10209 35
4731 4732 74
4731 383 76
4731 2164 82
4731 6114 3
4732 4733 43
4732 4608 73
4732 3672 52
4732 10720 35
4733 4734 37
4733 1991 86
4734 4735 60
4735 4736 77
4736 4737 77
4736 5622 74
4736 8800 68
4736 16582 14
4736 677 12
4737 4738 70
4737 23968 71
4737 15937 25
4737 17559 59
4737 17452 28
4738 4739 9
4739 4740 29
4739 18619 62
4740 4741 2
4741 4742 38
4741 9328 25
4741 15317 31
4741 12447 97
4742 4743 43
4742 21495 26
4742 9792 63
4743 4744 95
4743 18285 20
4743 11838 37
4744 4745 89
4744 2447 60
4744 3081 21
4744 16357 26
4745 4746 32
4745 15544 35
4745 12926 82
4745 5234 84
4746 4747 7
4746 13472 92
4746 10384 75
4746 1218 88
4747 4748 82
4747 1496 49
4748 4749 100
4748 9590 39
4748 13882 30
4748 11013 27
4748 18135 40
4749 4750 49
4749 16430 89
4749 5810 9
4749 11973 90
4749 23329 34
4750 4751 99
4750 2963 67
4750 81 5
4751 4752 44
4751 1274 51
4751 22457 79
4751 4153 83
4752 4753 59
4752 1934 15
4752 24330 89
4752 10981 83
4752 20588 82
4753 4754 81
4754 4755 90
4754 15938 6
4754 16040 12
4755 4756 68
4755 13902 11
4756 4757 95
4756 1350 48
4757 4758 100
4757 13296 41
4758 4759 14
4758 1853 78
4758 288 72
4758 16763 21
4758 13750 85
4759 4760 76
4759 7111 3
4760 4761 83
4760 1027 53
4760 19492 97
4761 4762 59
4761 14085 57
4761 4221 19
4762 4763 53
4762 18141 95
4763 4764 78
4763 3397 31
4763 24497 23
4764 4765 89
4764 15998 8
