4000 20000
885 580 73
885 1513 43
885 3897 1
886 887 76
886 653 79
886 3566 27
886 3028 51
887 888 89
887 1843 78
887 2257 82
887 1240 18
887 1056 24
887 1637 83
887 176 74
887 1296 60
888 889 71
888 2682 13
888 2470 37
888 1323 31
889 890 27
889 1667 25
889 1220 12
889 1084 13
889 4000 57
889 1649 46
890 891 65
890 1844 3
890 3370 5
890 761 43
890 831 93
890 2924 94
890 3476 27
890 2805 70
890 3540 40
890 1084 17
890 2985 77
890 986 42
891 892 98
891 1538 44
891 1006 36
891 716 75
891 462 33
892 893 85
892 1865 44
892 2153 67
893 894 47
893 1208 63
893 245 79
893 2762 32
893 59 4
893 3235 97
894 895 25
894 994 53
894 3827 40
894 2780 27
894 1459 31
894 1880 14
894 2946 75
895 896 94
895 866 81
895 2165 66
896 897 67
896 150 79
896 590 52
896 1776 39
896 2316 79
896 3613 28
896 2232 86
897 898 80
897 3712 47
897 2912 4
897 2343 1
897 1710 20
897 2211 94
897 1021 99
897 2239 21
897 601 63
898 899 78
898 3435 24
898 3170 10
899 900 59
899 2677 77
899 3562 96
899 656 32
899 1183 37
899 1300 71
900 901 66
900 1463 94
900 1180 84
900 1928 31
901 902 92
901 122 65
901 1251 75
901 1358 73
901 3473 86
901 2498 36
902 903 74
902 3926 93
902 1930 36
902 2705 69
903 904 49
903 2049 54
903 1943 13
903 320 89
903 237 46
903 2628 90
903 752 61
903 1890 32
903 222 14
904 905 51
904 1401 46
905 906 16
905 284 3
905 1566 74
905 1642 44
905 2947 9
905 3471 54
906 907 56
906 3228 50
906 1547 44
906 1190 50
907 908 33
907 2017 33
907 1276 15
907 3776 80
907 810 45
908 909 44
909 910 8
909 2476 52
909 2994 82
909 3003 63
909 2678 55
910 911 85
910 2834 36
910 755 58
910 2395 93
910 19 45
910 4000 97
911 912 12
911 2865 26
911 783 81
911 2864 50
911 2336 57
911 2946 6
911 1160 32
912 913 39
912 222 93
912 1379 92
912 1777 62
913 914 65
913 1237 100
913 1984 64
913 2251 56
914 915 72
914 525 96
914 1743 79
914 2067 42
914 289 29
914 3280 13
915 916 1
915 1189 11
915 2818 83
915 3391 20
915 275 9
916 917 98
916 127 41
916 1167 5
916 3100 36
917 918 10
917 3375 76
917 3745 98
917 1979 90
917 3917 48
917 227 43
918 919 35
918 396 17
918 303 86
918 747 43
918 1625 51
918 3980 99
918 266 24
919 920 29
919 3055 24
919 2680 77
919 2788 57
919 3211 83
919 3264 69
919 3119 85
920 921 66
920 3605 99
920 833 31
920 1296 91
920 1968 75
921 922 68
921 1791 55
921 1920 43
921 3115 77
921 3265 89
921 3052 25
921 3939 80
921 1281 16
921 72 19
922 923 34
922 2803 48
922 564 55
922 2189 30
923 924 21
923 1805 69
923 216 96
923 3125 25
923 3753 69
924 925 30
924 2790 46
925 926 13
925 1089 93
925 2233 76
926 927 41
926 1653 75
926 715 72
926 3913 18
926 2705 12
926 900 94
926 3193 82
926 2581 4
926 939 78
926 1167 76
926 2415 77
927 928 28
927 1332 25
927 3003 66
927 1284 63
928 929 53
928 3540 49
928 1129 5
928 452 64
928 1478 11
929 930 75
929 345 22
929 3032 64
929 2768 73
930 931 39
930 1115 58
930 3709 49
931 932 45
931 428 51
931 1345 84
931 2281 43
931 773 50
931 618 27
931 3963 43
931 3332 36
932 933 73
932 393 19
932 2575 17
932 3791 42
932 3165 17
932 619 95
933 934 70
933 3055 45
933 711 85
934 935 10
934 3682 43
934 816 11
934 2202 55
935 936 7
935 1171 54
935 1137 20
935 1850 55
935 2644 74
936 937 46
936 1221 20
936 3401 90
936 3116 74
936 3314 52
937 938 95
937 2978 99
937 1209 84
937 2333 58
938 939 10
938 1602 12
938 2510 83
938 2288 33
938 1892 67
938 2229 44
938 3542 86
938 2554 45
939 940 33
939 580 48
939 3276 15
939 1415 93
939 2840 23
939 113 69
939 661 9
940 941 10
940 2233 21
940 2413 51
940 2253 43
940 2731 52
941 942 62
941 1419 57
941 392 70
941 1728 96
942 943 76
942 3395 84
942 3715 46
942 784 51
942 662 12
942 1986 89
942 960 24
943 944 8
943 106 34
943 1677 95
943 2087 9
943 3701 74
943 2056 90
944 945 49
944 318 45
944 2067 86
944 1410 39
944 3276 24
945 946 54
945 1500 15
945 1090 76
945 1699 80
945 3448 32
946 947 73
946 338 19
946 3947 84
946 3892 35
946 3747 48
946 2168 34
946 3716 32
946 1191 48
947 948 31
947 2735 13
947 1067 78
947 2280 35
947 459 39
947 2200 55
948 949 48
948 1426 74
948 1501 67
948 739 9
948 87 66
949 950 99
949 3292 21
949 402 42
949 2512 32
950 951 34
950 3287 93
950 2684 82
951 952 40
951 3876 65
951 3230 67
951 3457 16
951 3102 1
951 1884 39
952 953 89
952 2230 33
952 1339 3
952 3195 31
952 3611 39
953 954 41
953 2918 8
954 955 89
954 3970 95
954 2913 54
954 89 64
954 3255 19
954 1235 26
955 956 41
955 1062 83
955 1044 93
955 123 34
955 3812 2
955 2058 99
956 957 97
956 3238 34
956 2046 78
956 3840 65
956 2747 40
956 346 4
956 3345 93
957 958 34
957 2268 60
957 3822 22
957 172 89
957 549 40
957 812 59
957 3201 59
958 959 11
958 4000 14
958 964 13
958 2839 76
958 3344 5
958 3238 48
958 3844 69
959 960 18
959 655 62
960 961 63
960 1611 53
960 334 80
960 609 62
960 2742 45
960 449 80
961 962 12
961 2055 17
961 1029 4
961 2424 52
961 1194 4
961 2935 22
961 683 47
962 963 75
962 3324 73
962 494 84
962 147 9
962 911 85
962 3759 21
963 964 43
963 1917 5
963 3174 5
963 2923 16
963 3291 92
963 101 28
963 352 67
964 965 86
964 3320 37
964 3915 62
964 208 26
964 1742 54
964 3715 100
965 966 50
965 986 18
965 836 96
965 728 20
965 988 20
966 967 40
966 492 78
966 3309 63
966 1436 17
966 1693 36
966 2738 4
966 2533 4
967 968 91
967 3388 8
967 498 56
967 266 32
967 333 73
967 1284 37
968 969 64
968 824 28
968 854 23
968 133 40
968 3272 82
968 966 14
969 970 55
969 180 35
969 2505 63
969 230 43
969 3088 75
969 1287 83
970 971 76
970 3882 74
970 104 45
970 1200 94
970 1660 94
971 972 3
971 894 37
972 973 73
972 3186 26
972 126 19
973 974 26
973 1976 16
973 554 46
973 2567 85
973 3140 66
973 1606 31
973 3911 21
973 2925 16
974 975 42
974 1647 98
974 2670 67
974 1419 72
975 976 46
975 1681 94
975 2523 88
975 824 37
975 170 78
975 3572 54
975 3218 52
976 977 46
976 3795 46
976 421 19
976 820 64
976 3237 10
977 978 35
977 3491 58
977 1985 4
977 1949 74
978 979 70
978 3780 10
978 1785 88
978 3864 58
979 980 13
979 34 28
979 355 77
979 3479 85
979 1287 17
979 2279 83
980 981 46
980 2462 63
980 2683 12
980 2317 41
980 3786 52
980 3768 52
980 780 86
981 982 85
981 3432 8
981 2648 60
982 983 19
982 3705 41
982 657 82
982 1375 14
983 984 15
983 725 36
983 1544 98
983 1143 35
984 985 57
984 1061 59
984 2557 98
984 2637 7
985 986 48
985 3777 35
985 853 93
985 2308 4
985 2326 69
986 987 64
986 2054 48
986 2189 7
986 2801 14
986 3106 69
987 988 57
987 1821 58
987 2144 99
987 620 66
988 989 1
988 2251 41
988 2835 50
988 1109 58
989 990 39
989 1386 75
989 2922 45
989 3365 56
989 258 8
990 991 91
990 3167 70
990 2681 1
990 2722 8
991 992 98
991 443 10
991 2120 53
991 2432 21
991 2827 49
991 779 82
992 993 34
992 3546 44
992 3010 80
992 1136 1
992 2170 80
993 994 50
993 1060 74
993 86 20
993 55 57
994 995 50
994 2015 27
994 2770 71
994 3982 12
994 2164 89
994 3470 36
994 670 96
994 1889 98
994 565 98
995 996 51
995 3653 35
995 3393 93
995 3391 27
995 1900 54
996 997 40
997 998 73
997 1890 54
997 3503 44
997 875 70
998 999 34
998 1979 100
998 3425 11
998 3029 33
998 3297 33
998 2431 63
998 1182 18
999 1000 67
999 3235 35
999 1811 66
999 2330 46
999 3668 45
999 3036 31
1000 1001 53
1000 834 50
1000 2406 34
1001 1002 8
1001 291 46
1001 3351 43
1001 3137 27
1001 1946 44
1001 2153 7
1002 1003 86
1002 2967 4
1002 320 92
1002 2051 82
1002 2208 71
1002 3411 21
1003 1004 52
1003 709 1
1003 2721 99
1003 401 22
1003 2853 20
1003 760 7
1004 1005 91
1004 1103 64
1004 1630 19
1004 444 81
1004 2864 68
1004 2259 96
1004 1957 92
1005 1006 41
1005 1400 92
1005 2749 59
1006 1007 85
1006 3864 82
1006 1943 7
1006 558 80
1006 3980 79
1007 1008 52
1007 2394 14
1007 3226 66
1007 955 68
1007 2766 34
1007 2451 73
1007 447 31
1008 1009 85
1008 3350 74
1008 516 8
1009 1010 77
1010 1011 13
1010 660 81
1010 1050 15
1010 267 25
1011 1012 28
1011 555 69
1011 1994 37
1011 3611 53
1011 2861 62
1012 1013 58
1012 2618 24
1012 3672 34
1012 142 86
1012 382 36
1012 3412 59
1013 1014 52
1013 3533 30
1013 2070 95
1014 1015 30
1014 478 58
1014 1996 55
1014 34 12
1014 3109 35
1015 1016 52
1015 110 85
1015 2370 84
1015 3834 62
1015 687 35
1015 3610 26
1015 2285 6
1016 1017 79
1016 1962 6
1016 310 4
1016 3527 94
1016 3627 64
1016 224 10
1016 1890 1
1017 1018 89
1017 185 83
1017 3572 77
1017 2118 59
1018 1019 60
1018 2539 39
1018 3964 55
1018 2885 63
1019 1020 80
1019 3481 58
1019 2440 87
1019 1792 81
1020 1021 86
1020 1906 23
1020 2797 70
1020 239 93
1020 837 4
1020 1224 62
1021 1022 31
1021 407 48
1021 1033 66
1021 1973 45
1021 3268 55
1021 843 80
1021 98 21
1021 2644 3
1021 1271 39
1022 1023 100
1022 3356 57
1022 1505 14
1023 1024 94
1023 3321 37
1023 670 15
1023 310 88
1024 1025 55
1024 1586 65
1024 1847 68
1025 1026 36
1025 1479 87
1025 2871 44
1025 3479 29
1025 3302 32
1025 529 55
1025 634 25
1026 1027 96
1026 1231 57
1026 152 33
1026 788 99
1026 1694 13
1026 2369 48
1027 1028 38
1027 655 50
1027 205 88
1027 1932 19
1027 3221 84
1027 1744 61
1028 1029 43
1028 832 21
1028 689 62
1028 1808 48
1028 447 38
1028 2668 95
1029 1030 60
1029 2130 15
1030 1031 66
1030 321 85
1030 2658 98
1030 1172 50
1030 3146 90
1030 631 32
1031 1032 27
1031 3192 23
1031 2605 69
1031 1586 4
1031 1015 88
1031 680 56
1032 1033 81
1032 3366 19
1032 2524 68
1032 3710 2
1032 356 39
1032 2996 1
1032 1721 17
1032 204 46
1032 767 42
1033 1034 33
1033 3908 55
1033 1921 84
1033 390 42
1033 2955 85
1033 3413 40
1034 1035 72
1035 1036 62
1035 984 94
1036 1037 53
1036 2340 83
1036 56 77
1036 3954 98
1036 2482 71
1036 2692 96
1036 664 89
1037 1038 82
1037 318 78
1038 1039 60
1038 3055 11
1038 1660 86
1039 1040 82
1039 3312 84
1039 1901 75
1039 1056 64
1040 1041 85
1040 2226 75
1040 736 47
1040 3806 68
1040 3193 14
1040 3792 39
1041 1042 13
1041 2513 100
1041 2329 53
1041 1710 63
1041 3799 97
1042 1043 41
1042 25 6
1042 766 42
1042 2514 99
1043 1044 78
1043 3320 2
1044 1045 19
1044 952 55
1045 1046 43
1046 1047 55
1046 3100 79
1046 397 46
1046 1727 13
1047 1048 27
1047 1200 28
1047 3032 50
1047 2413 46
1047 2186 22
1047 2256 87
1047 2772 97
1047 3517 66
1048 1049 89
1048 1943 15
1048 2227 98
1048 1245 41
1049 1050 52
1049 1921 53
1049 1855 16
1049 2340 74
1049 1833 65
1050 1051 16
1050 2469 29
1050 331 11
1050 2464 14
1050 627 67
1051 1052 13
1051 75 85
1051 1181 49
1052 1053 44
1052 3814 97
1052 2315 37
1052 1424 19
1052 1068 94
1052 3623 79
1052 396 42
1052 1266 73
1052 3288 37
1052 1736 84
1053 1054 9
1053 1250 88
1054 1055 67
1054 2239 58
1054 3981 71
1054 2618 34
1054 2820 95
1054 1933 91
1054 1409 73
1055 1056 81
1055 964 48
1055 1565 87
1055 3811 43
1055 2318 53
1055 857 21
1056 1057 100
1056 3446 34
1056 627 92
1057 1058 79
1057 413 5
1057 2184 30
1057 3020 78
1058 1059 75
1058 3068 99
1058 1228 67
1059 1060 82
1059 3712 64
1059 3473 39
1060 1061 46
1060 1225 59
1060 2280 65
1060 710 47
1060 1124 84
1060 3261 10
1060 2081 75
1061 1062 37
1061 3860 15
1062 1063 3
1062 1976 7
1062 2852 15
1062 1921 30
1062 2898 87
1063 1064 54
1063 3849 57
1063 801 46
1063 708 17
1063 1849 54
1063 449 40
1064 1065 89
1064 1163 69
1064 3074 76
1064 677 22
1064 3821 22
1065 1066 89
1065 2522 67
1065 1296 13
1065 3177 86
1065 2192 32
1065 3240 61
1066 1067 28
1066 3811 72
1066 791 19
1067 1068 27
1067 2450 85
1067 3362 46
1067 2222 82
1067 1563 39
1067 1353 53
1067 183 89
1067 13 20
1068 1069 53
1068 23 26
1068 3999 26
1068 1049 1
1068 3987 27
1069 1070 39
1069 2784 52
1069 1204 90
1069 696 9
1070 1071 11
1070 1348 23
1070 1933 62
1070 3028 13
1070 3853 31
1070 2505 3
1070 3899 52
1070 1927 18
1071 1072 60
1071 3629 71
1071 1022 31
1071 3199 47
1071 104 45
1071 1858 74
1071 2076 94
1072 1073 9
1072 2197 20
1072 2992 10
1072 1450 70
1072 3986 91
1072 1770 51
1072 913 97
1073 1074 18
1073 833 54
1073 3317 17
1073 2489 32
1073 699 87
1073 3256 9
1073 1964 69
1074 1075 96
1074 2823 68
1074 3534 43
1075 1076 30
1075 2710 36
1076 1077 1
1076 3514 80
1077 1078 69
1077 1682 3
1077 2161 16
1077 3426 41
1078 1079 68
1078 137 8
1078 3510 74
1078 2492 13
1078 3757 67
1078 23 80
1078 2152 15
1078 2639 26
1079 1080 3
1079 3428 58
1079 3378 74
1080 1081 80
1080 994 60
1080 921 50
1081 1082 9
1081 2526 98
1081 3336 44
1081 1680 78
1082 1083 93
1082 2207 67
1082 1735 75
1083 1084 43
1083 52 64
1083 3005 37
1083 264 93
1084 1085 51
1084 1258 94
1084 866 41
1084 3882 10
1085 1086 90
1085 1106 40
1085 2479 62
1085 251 54
1085 227 22
1085 3367 55
1086 1087 10
1086 1938 39
1086 3671 90
1086 2572 13
1087 1088 97
1087 1706 20
1088 1089 36
1088 2436 30
1088 3408 61
1088 2386 69
1088 1630 49
1088 2478 94
1088 1414 35
1088 1358 73
1089 1090 3
1089 1900 6
1089 623 33
1089 2325 23
1089 1543 34
1089 3393 70
1089 1931 58
1090 1091 39
1090 2179 11
1090 1523 96
1090 3649 94
1091 1092 25
1091 1393 24
1091 629 35
1091 2293 25
1092 1093 34
1092 3514 51
1093 1094 9
1093 3127 26
1093 1342 2
1093 3040 93
1093 2932 49
1093 2770 54
1094 1095 45
1094 2037 9
1094 396 85
1094 1640 62
1094 1242 41
1095 1096 21
1095 826 70
1095 3036 2
1095 711 3
1095 2957 50
1096 1097 52
1096 1433 53
1096 2524 34
1096 757 87
1096 972 84
1097 1098 71
1097 1357 44
1097 106 99
1097 2011 7
1097 1786 74
1098 1099 51
1098 59 21
1098 1384 60
1098 2749 84
1098 3613 66
1099 1100 33
1099 922 91
1099 222 23
1099 1835 68
1099 3236 75
1099 3241 27
1100 1101 74
1100 3128 21
1100 483 77
1100 1600 66
1100 3936 37
1100 242 81
1100 3256 50
1101 1102 76
1101 2134 70
1102 1103 57
1102 457 1
1102 1980 47
1102 2561 43
1103 1104 35
1103 3155 83
1103 3225 31
1103 156 8
1103 1117 51
1103 1976 83
1103 3689 16
1103 3401 88
1104 1105 29
1104 338 23
1104 62 66
1104 321 40
1104 2806 7
1104 794 43
1104 1519 50
1104 3521 50
1105 1106 84
1105 63 29
1105 558 61
1105 1796 61
1105 2232 97
1106 1107 61
1106 805 13
1106 854 47
1106 3085 63
1107 1108 29
1107 1170 46
1107 1489 73
1107 2926 9
1107 2253 51
1108 1109 46
1108 3728 63
1109 1110 78
1109 3956 44
1109 3096 95
1109 3350 1
1109 814 81
1109 3967 97
1109 303 25
1109 316 53
1109 2334 22
1110 1111 98
1110 1025 75
1111 1112 86
1111 194 100
1111 3855 1
1111 1607 2
1112 1113 11
1112 466 17
1112 3555 33
1112 555 17
1112 3817 34
1112 287 68
1113 1114 28
1114 1115 12
1114 2864 19
1114 119 28
1114 655 97
1114 2970 36
1114 2762 4
1115 1116 66
1115 1179 92
1115 1132 39
1115 2899 40
1115 1577 81
1115 2429 14
1116 1117 71
1116 3972 2
1116 2868 85
1116 1433 54
1116 2881 59
1116 3537 6
1117 1118 26
1117 2499 78
1117 2617 49
1117 2859 73
1117 3485 55
1117 2316 57
1117 603 14
1118 1119 68
1118 2315 67
1118 3265 19
1118 3344 89
1119 1120 73
1119 255 86
1119 1940 88
1119 2203 79
1119 1131 92
1119 230 83
1119 3197 73
1120 1121 53
1120 1378 81
1120 990 3
1120 3130 23
1121 1122 48
1121 3915 91
1121 3850 36
1121 2875 100
1122 1123 59
1122 2988 97
1122 3526 85
1122 737 32
1122 360 35
1122 1692 67
1123 1124 33
1123 888 18
1123 1031 7
1123 278 33
1124 1125 9
1125 1126 26
1126 1127 94
1126 968 6
1126 2627 65
1126 3393 93
1126 1523 66
1126 1703 11
1126 3941 71
1127 1128 43
1127 1672 7
1127 3176 44
1127 3288 60
1127 26 62
1127 3603 35
1127 383 25
1127 260 81
1127 1006 66
1127 2112 7
1128 1129 13
1128 2787 9
1128 1385 46
1128 2534 50
1128 1614 76
1128 1247 67
1128 220 15
1128 759 74
1129 1130 18
1129 169 23
1129 2171 71
1129 2772 35
1129 417 15
1129 3084 38
1129 1520 3
1129 304 4
1129 2454 41
1129 1355 11
1130 1131 97
1130 3970 42
1130 2727 89
1130 1111 84
1131 1132 71
1131 1916 89
1131 2020 15
1131 1229 66
1131 2251 21
1132 1133 61
1133 1134 24
1133 476 100
1133 424 5
1134 1135 72
1134 881 13
1134 2687 56
1134 2320 83
1134 1475 76
1134 2887 50
1134 1344 32
1134 3421 76
1135 1136 25
1135 321 3
1135 3988 47
1136 1137 98
1136 959 5
1136 88 95
1136 2111 64
1136 1904 47
1136 3771 1
1136 185 13
1137 1138 100
1137 2231 52
1137 2162 46
1137 3345 48
1138 1139 85
1138 3934 45
1138 87 1
1138 704 37
1138 924 91
1139 1140 94
1139 644 17
1140 1141 46
1140 722 30
1140 2998 37
1140 3709 62
1140 2117 83
1140 2368 10
1140 663 38
1140 2908 93
1141 1142 74
1141 1104 63
1141 1193 36
1141 1034 42
1141 510 100
1142 1143 28
1142 853 39
1142 63 26
1142 1918 49
1142 2535 61
1142 3096 52
1143 1144 79
1143 3041 77
1143 2499 95
1143 3894 32
1143 3654 40
1143 2135 81
1143 1334 26
1143 3321 68
1144 1145 51
1144 820 77
1144 2925 85
1144 1029 43
1144 2612 55
1145 1146 23
1145 2624 25
1145 180 93
1145 759 16
1145 3849 57
1146 1147 7
1146 1011 30
1146 1669 8
1146 3627 87
1146 272 91
1146 1927 10
1146 3796 55
1146 3575 63
1147 1148 72
1147 2736 19
1147 1842 76
1148 1149 42
1148 3638 32
1148 1594 94
1148 3216 93
1148 1048 2
1149 1150 41
1149 1191 50
1149 3945 17
1150 1151 59
1150 3371 93
1150 213 37
1150 3450 9
1151 1152 97
1151 3451 11
1151 2000 41
1152 1153 49
1152 2325 52
1152 2290 65
1152 2641 28
1152 2669 36
1152 1937 88
1152 2594 48
1153 1154 52
1153 1346 28
1153 2315 94
1154 1155 60
1154 2771 15
1154 2029 50
1154 989 12
1154 775 25
1155 1156 69
1155 2404 73
1155 930 100
1155 567 4
1155 146 33
1155 2902 14
1156 1157 22
1156 1 64
1156 1188 62
1156 1192 74
1156 3063 46
1156 1317 68
1157 1158 70
1157 353 17
1157 3286 90
1157 1554 2
1157 1720 23
1158 1159 95
1158 999 36
1158 2336 92
1158 2940 86
1158 117 95
1158 446 58
1158 3101 8
1159 1160 15
1159 1097 13
1159 2204 98
1160 1161 1
1160 2340 58
1160 2311 8
1160 3088 53
1160 3933 41
1160 2794 25
1160 2090 19
1160 3310 55
1161 1162 12
1161 3966 43
1161 3464 3
1161 527 64
1161 2767 32
1161 945 85
1162 1163 4
1162 527 69
1162 1988 18
1162 405 51
1163 1164 84
1163 2527 54
1163 1495 67
1163 3941 23
1163 3005 82
1163 3889 76
1163 3696 54
1164 1165 5
1164 3722 42
1164 3400 10
1164 967 74
1164 470 1
1165 1166 9
1165 3654 5
1165 1474 53
1165 104 7
1166 1167 24
1166 3518 91
1166 3414 64
1166 1941 58
1166 2121 72
1166 2182 49
1167 1168 59
1167 3655 85
1167 3809 32
1167 1092 85
1167 2117 14
1168 1169 32
1168 170 12
1168 2809 89
1168 837 84
1168 367 5
1168 353 29
1168 252 10
1169 1170 59
1169 761 7
1169 472 59
1169 2346 23
1169 2632 44
1170 1171 43
1170 3205 30
1170 502 42
1170 1412 62
1170 3715 72
1171 1172 85
1171 1057 40
1171 876 54
1171 3358 70
1171 2159 56
1171 2019 18
1171 3439 20
1172 1173 3
1172 442 87
1172 2958 37
1172 3582 49
1172 3754 29
1172 2743 44
1172 3365 48
1173 1174 74
1173 3225 5
1173 1600 33
1173 2123 79
1173 2312 19
1173 1064 14
1174 1175 10
1174 929 65
1174 911 46
1175 1176 65
1175 259 75
1175 925 60
1175 2299 63
1175 2737 19
1176 1177 67
1176 1640 21
1177 1178 18
1177 876 59
1177 2188 84
1177 3866 56
1177 1129 65
1178 1179 59
1178 923 19
1178 1612 46
1178 1515 47
1179 1180 89
1179 3748 34
1179 981 24
1179 996 70
1179 3512 5
1179 208 90
1180 1181 72
1180 582 82
1180 2397 21
1180 273 18
1181 1182 56
1181 2425 1
1182 1183 90
1183 1184 5
1183 3860 36
1183 1053 91
1183 3592 55
1183 2938 89
1184 1185 11
1184 2309 43
1184 3523 22
1184 1864 57
1184 1608 62
1185 1186 30
1185 728 67
1185 1809 13
1185 153 38
1185 780 92
1185 3526 61
1186 1187 39
1186 2017 99
1186 1623 6
1187 1188 28
1187 777 95
1187 3828 9
1187 2280 62
1187 1492 81
1187 2641 3
1187 2975 26
1187 1116 44
1188 1189 51
1188 277 43
1188 1465 30
1188 2895 56
1189 1190 65
1189 1282 76
1189 1377 51
1189 2310 86
1189 708 2
1189 2540 48
1189 2786 56
1189 2843 53
1190 1191 36
1190 97 44
1190 3970 89
1191 1192 77
1191 1382 35
1191 3545 46
1192 1193 27
1192 3366 3
1192 1369 29
1192 1483 26
1192 115 29
1193 1194 38
1193 3681 61
1193 640 48
1193 3684 59
1193 1164 12
1193 3776 50
1193 2757 63
1194 1195 97
1194 3724 55
1194 3233 11
1194 2231 26
1194 2846 8
1195 1196 29
1195 1495 35
1195 1810 66
1195 3399 10
1196 1197 84
1196 3656 71
1196 2804 58
1196 1405 86
1196 2495 2
1196 3857 34
1197 1198 72
1197 3142 18
1197 754 60
1197 417 41
1197 895 49
1197 540 20
1198 1199 60
1198 1320 13
1198 2215 46
1198 3710 88
1198 1676 79
1198 2524 60
1199 1200 30
1200 1201 52
1200 1180 64
1201 1202 11
1201 1622 57
1201 1251 30
1201 361 2
1201 1670 56
1201 929 100
1201 3493 25
1201 3633 75
1201 1169 29
1202 1203 97
1202 1782 60
1202 3797 49
1202 3635 86
1202 3499 60
1202 3003 93
1203 1204 94
1203 2311 64
1204 1205 100
1204 71 2
1204 3626 15
1204 3395 65
1204 1856 33
1204 715 16
1204 1857 63
1205 1206 3
1205 1476 86
1205 2678 70
1205 2658 17
1205 3497 81
1205 1065 68
1206 1207 100
1206 2165 78
1206 2979 98
1206 1059 86
1206 2663 74
1206 3559 13
1206 1666 86
1207 1208 81
1207 3121 31
1207 2297 73
1207 1643 76
1207 1411 32
1207 2277 67
1207 3080 8
1208 1209 62
1208 3072 19
1208 3997 86
1208 3080 44
1209 1210 56
1209 2322 89
1209 924 95
1210 1211 41
1210 3369 44
1210 1376 86
1211 1212 86
1211 1927 55
1211 3676 36
1211 1273 74
1211 2057 17
1211 3041 57
1212 1213 35
1212 149 94
1212 2174 34
1212 180 87
1212 632 34
1212 3604 35
1212 3779 49
1212 959 88
1213 1214 56
1213 3939 47
1213 810 97
1213 1955 100
1214 1215 4
1214 2210 56
1214 1101 25
1214 2994 49
1215 1216 65
1215 2464 7
1215 1807 62
1216 1217 95
1216 2831 46
1216 3586 50
1216 1942 62
1216 1286 37
1217 1218 85
1217 3488 67
1217 409 34
1217 3259 2
1217 691 97
1218 1219 42
1218 3303 67
1218 3642 78
1218 1316 30
1218 1053 40
1218 2064 8
1218 1325 12
1219 1220 73
1219 1696 25
1219 1034 72
1219 998 60
1219 2511 12
1219 2042 69
1219 2112 56
1219 2447 90
1219 3217 20
1220 1221 31
1220 1332 84
1220 110 87
1220 2393 12
1220 3456 68
1221 1222 70
1221 3811 2
1221 885 19
1221 449 47
1221 2988 57
1221 96 91
1221 1494 72
1222 1223 5
1222 1264 79
1222 46 65
1222 1480 65
1223 1224 84
1223 1104 32
1223 3800 88
1224 1225 96
1224 86 51
1224 1619 55
1225 1226 52
1225 873 94
1225 971 52
1225 2530 58
1225 1338 76
1225 696 7
1225 1716 75
1225 3348 39
1225 3231 83
1225 645 39
1225 176 59
1225 500 95
1225 2764 12
1226 1227 68
1226 2040 32
1226 2502 1
1226 2483 79
1227 1228 17
1227 1701 40
1227 3943 70
1227 2578 11
1228 1229 49
1228 1453 12
1228 1739 77
1228 3330 87
1228 1742 73
1229 1230 99
1229 1222 85
1229 2430 67
1229 2778 75
1230 1231 20
1230 3675 70
1230 1070 58
1230 1256 16
1230 473 59
1231 1232 64
1231 1559 5
1231 3918 12
1231 92 14
1232 1233 74
1233 1234 43
1233 1217 73
1233 2103 100
1233 1960 88
1233 2030 13
1234 1235 9
1234 3643 48
1234 3247 61
1234 1757 55
1234 2159 81
1234 250 4
1234 1073 63
1235 1236 56
1235 2630 91
1235 3608 64
1235 2636 80
1235 3033 52
1236 1237 98
1236 2415 34
1236 3119 32
1236 731 96
1236 1994 39
1236 3972 40
1236 3864 79
1237 1238 60
1237 812 89
1237 1177 86
1237 2840 95
1237 108 90
1237 3493 68
1237 318 67
1237 1708 59
1237 2813 100
1237 286 54
1238 1239 47
1238 768 12
1239 1240 52
1239 1458 97
1239 3397 84
1239 3417 68
1240 1241 29
1240 2644 11
1240 3591 59
1240 341 67
1241 1242 19
1241 1605 71
1241 2493 44
1241 1216 12
1241 176 66
1241 361 96
1241 1830 12
1241 3841 28
1241 1487 73
1241 1617 57
1241 168 15
1242 1243 14
1243 1244 58
1243 2398 62
1244 1245 37
1244 1802 55
1244 2374 96
1244 3709 54
1244 3745 48
1244 3827 83
1245 1246 25
1245 1465 47
1245 2497 68
1245 2971 95
1246 1247 88
1246 2971 70
1246 397 28
1246 1200 52
1246 82 100
1246 2135 67
1247 1248 60
1247 2813 73
1248 1249 58
1248 422 11
1248 3409 100
1249 1250 92
1249 267 32
1250 1251 22
1250 3628 32
1250 3354 100
1250 1710 48
1250 3816 76
1250 3296 82
1250 3966 79
1251 1252 87
1251 3225 55
1251 1309 35
1252 1253 45
1252 3092 75
1252 3093 99
1252 3136 23
1252 1091 56
1253 1254 82
1253 3919 74
1253 2038 26
1253 3119 85
1253 1089 4
1254 1255 100
1254 3196 63
1254 1212 1
1254 3690 54
1254 142 97
1255 1256 16
1255 3795 51
1255 2913 51
1256 1257 48
1256 2359 50
1256 3387 61
1256 1955 95
1256 1415 32
1257 1258 5
1257 631 76
1257 3320 47
1257 2877 36
1257 2220 49
1257 1051 70
1257 1409 30
1257 2393 67
1258 1259 54
1258 2426 46
1258 382 37
1259 1260 83
1259 314 17
1259 554 76
1259 2626 97
1259 2314 12
1260 1261 46
1260 2615 48
